Date,EWJ_Open,EWJ_High,EWJ_Low,EWJ_Close,EWJ_Volume,EWJ_ATRPercentOfClose20,EWJ_SQN25,EWJ_SQN50,EWJ_SQN100,EWJ_SQN200,EWJ_MACD,EWJ_MACD_Avg,EWJ_MACD_Diff,EWJ_LinReg10,EWJ_LinReg30,EWJ_LinReg90,EWJ_LinReg270
3/28/2018, 59.97, 60.25, 59.63, 59.92, 14198825, 1.37011259818965, -0.144153728194095, -0.561544697029812, 0.203821484405234, 0.661352785095874, -0.441507291808378, -0.381171244943796, -0.0603360468645816, 58.9870909090825, 59.5371397849461, 61.1195164835161, 62.4027401940688
3/29/2018, 60.29, 60.99, 60.19, 60.68, 13120589, 1.37347214138675, 0.00205001213315434, -0.509178927010573, 0.311430004470936, 0.702763330755616, -0.335673302774673, -0.372071656509972, 0.0363983537352989, 59.5514545454461, 59.566817204301, 61.0732991452987, 62.4285882192157
4/2/2018, 60.07, 60.19, 59.26, 59.46, 10854234, 1.45097838988195, -0.601383220511163, -0.621725922885308, 0.0965422147570162, 0.571640202008825, -0.346251535836288, -0.366907632375235, 0.0206560965389471, 59.6556363636279, 59.4590967741934, 60.966063492063, 62.4348098947658
4/3/2018, 60.02, 60.21, 59.75, 60.21, 9157516, 1.42354121091615, -0.608588838877077, -0.552302129093922, 0.214153329692064, 0.707403816310321, -0.290764378994702, -0.351678981699128, 0.0609146027044267, 59.8799999999915, 59.5163440860213, 60.8974920634916, 62.4505190651909
4/4/2018, 59.35, 60.3, 59.3, 60.27, 9602187, 1.43397785786956, -0.363035346528517, -0.586371435891456, 0.150282808941561, 0.688885163256416, -0.239191656352489, -0.3291815166298, 0.0899898602773117, 60.1630909090824, 59.5568387096773, 60.8426422466418, 62.4651824518247
4/5/2018, 60.47, 60.73, 60.4, 60.57, 8220516, 1.39350426315186, -0.119072926146203, -0.598260686858363, 0.138998567980313, 0.699825231592926, -0.172128222301147, -0.29777085776407, 0.125642635462923, 60.5510909090824, 59.6000860215052, 60.8012454212449, 62.483503075031
4/6/2018, 60.07, 60.23, 59.4, 59.62, 10464485, 1.44304470912702, 0.132380442702836, -0.755262490677786, 0.0702181188852307, 0.635774915253142, -0.193407546365762, -0.276898195484408, 0.0834906491186461, 60.4741818181732, 59.540946236559, 60.7284713064708, 62.4897810578108
4/9/2018, 60.25, 60.6, 60.14, 60.15, 6450777, 1.4402761310099, 0.085237000498394, -0.612402067616733, 0.219991028672447, 0.697027345543735, -0.165596104577453, -0.254637777303017, 0.089041672725564, 60.325454545446, 59.6158064516128, 60.6734017094012, 62.5051143911441
4/10/2018, 60.5, 60.62, 60.3, 60.48, 9244835, 1.39965242751708, 0.104812628703306, -0.631968426639518, 0.310907251957573, 0.717329271821088, -0.115594592013082, -0.22682914024503, 0.111234548231948, 60.3547272727187, 59.7956129032257, 60.6364932844929, 62.521941779418
4/11/2018, 60.28, 60.68, 60.26, 60.33, 4582957, 1.36778435066172, -0.0685624108655662, -0.572172324289594, 0.336913705950262, 0.706601567176308, -0.0870681124596615, -0.198876934687956, 0.111808822228295, 60.2854545454459, 59.9124946236558, 60.5899877899874, 62.5396534098676
4/12/2018, 60.13, 60.39, 60.12, 60.23, 6153115, 1.32396660105679, 0.0687805485086891, -0.461877922351445, 0.390253708449744, 0.713524350415637, -0.0717032853171133, -0.173442204813788, 0.101738919496674, 60.2567272727186, 59.988946236559, 60.5400927960924, 62.5544482711496
4/13/2018, 60.33, 60.34, 60.04, 60.23, 4099883, 1.28267280362889, -0.0576991467801618, -0.403880923031305, 0.249660371280899, 0.728345588064449, -0.0588481838770392, -0.150523400626438, 0.0916752167493989, 60.3630909090822, 59.952817204301, 60.483963369963, 62.5697996446634
4/16/2018, 60.55, 60.56, 60.35, 60.4, 6153160, 1.24242738103377, -0.0506231943709321, -0.4259755592583, 0.322107065799508, 0.718679307183982, -0.0345446350692598, -0.127327647515002, 0.0927830124457427, 60.3087272727185, 59.9769247311827, 60.4208327228323, 62.5871149378163
4/17/2018, 60.46, 60.79, 60.36, 60.63, 4759636, 1.21128951218403, 0.0074814385148513, -0.237440946054477, 0.311656296007857, 0.805289627822502, 0.00323785627665529, -0.101214546756671, 0.104452403033326, 60.4325454545367, 60.045440860215, 60.3700708180704, 62.6040806341399
4/18/2018, 61, 61.14, 60.97, 61.04, 6430595, 1.18477160824921, 0.178938807410468, 0.373012155449004, 0.289776543109776, 0.82501556041076, 0.0655091773450849, -0.0678698019363198, 0.133378979281405, 60.6870909090822, 60.188129032258, 60.3312649572646, 62.6268517151841
4/19/2018, 60.79, 60.88, 60.63, 60.81, 4764322, 1.16350166122603, 0.0145696687640897, 0.0404669494193581, 0.248085549283924, 0.831889458454754, 0.095203127728098, -0.0352552160034362, 0.130458343731534, 60.880181818173, 60.2648602150537, 60.289311355311, 62.645749077491
4/20/2018, 60.84, 60.87, 60.62, 60.69, 3804283, 1.12810857172841, -0.0659246208797701, 0.127041049769442, 0.153178559965862, 0.818565167819185, 0.107810033267754, -0.00664216614919824, 0.114452199416952, 60.8287272727185, 60.3464516129031, 60.2472429792426, 62.6644895448957
4/23/2018, 60.64, 60.69, 60.4, 60.61, 8116044, 1.09704114432086, -0.00246825061750497, 0.520101890711785, 0.181533660380254, 0.856789039396677, 0.11007686771314, 0.0167016406232694, 0.0933752270898705, 60.7972727272639, 60.4264731182795, 60.2053235653232, 62.6815503621706
4/24/2018, 60.79, 60.84, 60.22, 60.39, 7217766, 1.09731877081343, 0.288271306817112, 0.337184452670281, 0.119247860235483, 0.837618708611476, 0.0930485828175023, 0.031971029062116, 0.0610775537553863, 60.7307272727185, 60.4826451612902, 60.1556385836382, 62.6979149924835
4/25/2018, 60.58, 60.65, 60.36, 60.58, 5661930, 1.06311862893615, 0.233733562784912, 0.119517762421183, 0.167458223641806, 0.872982349536928, 0.0938036464141732, 0.0443375525325274, 0.0494660938816458, 60.7047272727185, 60.558129032258, 60.1192405372402, 62.7159002323359
4/26/2018, 60.88, 61, 60.78, 60.95, 7393833, 1.0382861396867, 0.335880185779791, 0.382875415606681, 0.214974057857309, 0.868953232095363, 0.12284190254929, 0.0600384225358799, 0.0628034800134099, 60.7729090909002, 60.6978924731182, 60.0924786324783, 62.736507038404
4/27/2018, 60.96, 61.02, 60.76, 60.78, 4887866, 1.01051930245491, 0.484220344556701, 0.130596806418638, 0.231180067339057, 0.810495463190346, 0.130631511742905, 0.0741570403772849, 0.0564744713656202, 60.743090909082, 60.8233763440859, 60.0581611721608, 62.7503181631819
4/30/2018, 60.87, 61.09, 60.62, 60.64, 5715146, 1.0009629789421, 1.03003679401874, 0.0272937253852341, 0.310023464119344, 0.804279901697017, 0.124077712544256, 0.0841411748106792, 0.0399365377335771, 60.6689090909002, 60.914258064516, 60.033079365079, 62.7632316523168
5/1/2018, 60.55, 60.67, 60.36, 60.59, 7586974, 0.97728132185008, 0.683790742935741, -0.21350466739746, 0.27839686389817, 0.784495525565225, 0.113540374567606, 0.0900210147620645, 0.0235193598055413, 60.6103636363547, 60.9304516129031, 59.9833528693525, 62.7733470001369
5/2/2018, 60.33, 60.55, 60.18, 60.23, 6736734, 0.968002681825528, 0.453272102195648, -0.181579048257079, 0.257222089955864, 0.7551649926312, 0.0752727693201649, 0.0870713656736846, -0.0117985963535197, 60.5116363636274, 60.9176344086021, 59.9189499389496, 62.774753040864
5/3/2018, 60.17, 60.44, 59.81, 60.29, 11913802, 0.970934839111526, 0.188232676967439, -0.0170571558732596, 0.206327379772211, 0.730011381925365, 0.0492195427665365, 0.079501001092255, -0.0302814583257185, 60.4318181818092, 60.9162795698924, 59.8576630036626, 62.7743782971165
5/4/2018, 60.13, 60.82, 60.02, 60.73, 4642006, 0.98157053149238, 0.0411677545057416, 0.0233364362600133, 0.230296633204736, 0.748648025133905, 0.0633462793097976, 0.0762700567357635, -0.0129237774259659, 60.5083636363547, 60.9327311827956, 59.8214212454209, 62.7805357386909
5/7/2018, 60.73, 60.87, 60.7, 60.8, 5366571, 0.945398675306835, 0.811620498895807, -0.185161512198669, 0.209662772067637, 0.733421660833876, 0.0792763859541239, 0.0768713225794356, 0.00240506337468831, 60.5909090909001, 60.8669892473117, 59.7883785103782, 62.7860434604348
5/8/2018, 60.84, 61.01, 60.82, 60.99, 6810666, 0.912546769728198, 0.519432653429635, -0.344703827626083, 0.221699189766967, 0.741082943462776, 0.106010499297071, 0.0826991579229626, 0.0233113413741081, 60.6847272727183, 60.8644301075268, 59.7613064713061, 62.7954686346866
5/9/2018, 60.29, 60.51, 60.23, 60.47, 7328589, 0.937215414444132, 0.136639807608081, -0.267990527346433, 0.10356000241864, 0.699593875213938, 0.0842664513543951, 0.0830126166092491, 0.00125383474514601, 60.6041818181728, 60.7930967741934, 59.7076385836383, 62.7951715183821
5/10/2018, 60.74, 60.95, 60.7, 60.82, 6175591, 0.924691636071438, 0.165796507388637, -0.0348355340931354, 0.201435468140897, 0.755619106359645, 0.0941904428368687, 0.0852481818547731, 0.00894226098209566, 60.7245454545364, 60.8029677419354, 59.6712380952378, 62.7960724340579
5/11/2018, 61.29, 61.33, 61.22, 61.28, 8750243, 0.913475163847448, 1.22392525413932, 0.62300990804715, 0.267024613699335, 0.780102412487106, 0.137587411173989, 0.0957160277186163, 0.0418713834553727, 60.9769090909001, 60.9160645161289, 59.6622930402927, 62.806913215799
5/14/2018, 61.55, 61.66, 61.49, 61.62, 3633100, 0.893847292089306, 1.12253161140854, 0.526627743940321, 0.207492393253731, 0.793101241465514, 0.197142444359201, 0.116001311046733, 0.0811411333124681, 61.2914545454455, 60.9870967741935, 59.6859291819289, 62.8207473008066
5/15/2018, 61.11, 61.12, 60.94, 60.99, 5468054, 0.913673169890406, 0.364497346845459, 0.251701838041064, 0.270111777436708, 0.710606251128078, 0.191299322844948, 0.131060913406376, 0.0602384094385718, 61.3249090909, 61.014258064516, 59.6983272283269, 62.8242058220584
5/16/2018, 61.1, 61.29, 61.04, 61.17, 3766662, 0.889957173451611, 0.593768400686851, 0.194833208701296, 0.285280890566888, 0.708564492861993, 0.198900303734419, 0.144628791471985, 0.0542715122624342, 61.3267272727182, 61.0632258064515, 59.7230158730156, 62.831790077901
5/17/2018, 61.14, 61.34, 61.07, 61.16, 4411881, 0.867670802567582, 0.659252231557659, 0.349227890346407, 0.277384771179286, 0.673058322030587, 0.201791097266231, 0.156061252630834, 0.0457298446353967, 61.2858181818091, 61.1251182795698, 59.7559047619044, 62.8398226048929
5/18/2018, 61.14, 61.17, 61, 61.01, 4193686, 0.840246008372098, 0.55133076940688, 0.191598263268748, 0.209873511107646, 0.661370629035551, 0.189790538383562, 0.16280710978138, 0.0269834286021825, 61.2336363636273, 61.1008387096773, 59.7840341880339, 62.8475164684982
5/21/2018, 60.99, 61.12, 60.97, 61.08, 2702638, 0.809597880193886, 0.483252781408125, 0.167063030784734, 0.216001307758531, 0.653046254797819, 0.183809581556595, 0.167007604136423, 0.0168019774201723, 61.2043636363545, 61.1118064516128, 59.8251599511596, 62.8568954489547
5/22/2018, 61.1, 61.13, 60.88, 60.94, 3405088, 0.791396891961445, 0.227513981644046, 0.106222786086465, 0.206871566635937, 0.644554343088944, 0.165860859466441, 0.166778255202426, -0.000917395735984983, 61.1494545454454, 61.1210107526881, 59.8707887667885, 62.8639125324589
5/23/2018, 60.57, 60.72, 60.41, 60.7, 7457898, 0.798457006034991, -0.231314345236952, 0.0637248115290586, 0.19158805175697, 0.622578787929677, 0.130763018974534, 0.159575207956848, -0.028812188982314, 60.9103636363545, 61.0867956989246, 59.9120708180705, 62.8669626896271
5/24/2018, 60.42, 60.48, 59.9, 60.33, 13661663, 0.829488202436727, -0.325876773692846, -0.127543619665451, 0.116261678064587, 0.591553071019806, 0.072258864526745, 0.142111939270827, -0.0698530747440823, 60.6009090908999, 60.9965806451612, 59.9392014652012, 62.8620054667216
5/25/2018, 60.18, 60.27, 60.05, 60.13, 7696223, 0.813917713127513, -0.380909276696079, -0.224613067197182, 0.0281567536607389, 0.609408200036712, 0.00964439748615575, 0.115618430913893, -0.105974033427737, 60.3410909090817, 60.8803440860214, 59.9712161172158, 62.8548886155531
5/29/2018, 59.78, 59.92, 59.6, 59.73, 12982061, 0.822766256250452, -0.587450247802625, -0.264426615695514, -0.166204231296284, 0.633630003451102, -0.0714312607078895, 0.0782084925895365, -0.149639753297426, 60.0738181818089, 60.7253333333333, 59.976559218559, 62.8424020773543
5/30/2018, 59.86, 60.2, 59.8, 60.15, 8499597, 0.815239186393143, -0.144940428763884, 0.182358224792356, -0.217143428968609, 0.684023582343076, -0.100633770566944, 0.0424400399582405, -0.143073810525184, 59.928727272718, 60.6432688172042, 60.0118608058606, 62.8364504578381
5/31/2018, 59.99, 59.99, 59.62, 59.74, 6761241, 0.824151409582695, -0.527106126078401, -0.0562408445041188, -0.308222803331926, 0.598233665817122, -0.155072958968574, 0.00293744017287749, -0.158010399141452, 59.7238181818089, 60.5396129032257, 60.0379365079363, 62.824781741151
6/1/2018, 60.13, 60.23, 60.03, 60.15, 5629229, 0.818338569377334, -0.493977268022249, 0.0485565194117085, -0.297895890240588, 0.646446911639852, -0.163250978839159, -0.0303002436295298, -0.132950735209629, 59.7365454545361, 60.4810322580644, 60.0937948717947, 62.8207063003966
6/4/2018, 60.67, 60.73, 60.5, 60.51, 6076106, 0.820722388045683, -0.153394647230131, 0.337493225484931, -0.246418269144317, 0.662019768589552, -0.13907990063133, -0.0520561750298898, -0.0870237256014403, 59.8987272727179, 60.4643870967741, 60.1690134310132, 62.8214776547768
6/5/2018, 60.43, 60.46, 60.31, 60.4, 5892285, 0.797662518470398, -0.135384776641771, 0.76994230693473, -0.325468083443641, 0.693048755965387, -0.127332418837376, -0.0671114237913871, -0.0602209950459892, 60.0641818181724, 60.4296129032257, 60.235465201465, 62.8187360940279
6/6/2018, 60.5, 60.68, 60.42, 60.66, 5358054, 0.777610868938864, 0.0562713272087811, 0.584840943317777, -0.34863946022119, 0.692333934352227, -0.0959367288981028, -0.0728764848127303, -0.0230602440853725, 60.3285454545361, 60.4145161290321, 60.3265103785101, 62.8174093207602
6/7/2018, 60.9, 60.93, 60.62, 60.66, 5250028, 0.764282583981865, 0.2836837136582, 0.533852253132844, -0.379097798773708, 0.705794064441256, -0.0702456700693403, -0.0723503218640523, 0.00210465179471193, 60.5601818181724, 60.4103440860214, 60.4082710622708, 62.8143665436657
6/8/2018, 60.67, 60.9, 60.65, 60.84, 7231698, 0.744466016882362, 0.356963244145918, 0.362477444236443, -0.350518493452848, 0.711379136669714, -0.034957852809562, -0.0648718280531542, 0.0299139752435922, 60.7821818181724, 60.4531612903224, 60.4822124542122, 62.8142481891488
6/11/2018, 61.03, 61.18, 60.99, 61.03, 7241572, 0.732896064947841, 0.205076884992841, 0.154937232676083, -0.398596256965979, 0.727806938860622, 0.00824437271089096, -0.0502485879003452, 0.0584929606112361, 61.0019999999905, 60.5094623655913, 60.5582612942611, 62.8173456334566
6/12/2018, 60.78, 60.86, 60.61, 60.65, 5117987, 0.735238491369801, -0.0804605854087285, 0.5329132308868, -0.37788327076375, 0.720917552480679, 0.0116849269196706, -0.037861884936342, 0.0495468118560126, 60.9614545454451, 60.5066021505375, 60.6259877899876, 62.8144430777644
6/13/2018, 60.84, 60.91, 60.51, 60.7, 5162401, 0.73085014458813, -0.16887520667796, 0.239948863776485, -0.431411080578484, 0.706074867642639, 0.0182359602522482, -0.026642315898624, 0.0448782761508722, 60.9719999999905, 60.5066881720428, 60.6771379731378, 62.8110211835455
6/14/2018, 60.72, 60.8, 60.59, 60.64, 5550111, 0.71230992064107, 0.125658033761967, 0.185634543069722, -0.482128854456168, 0.693425674468784, 0.0183743942278838, -0.0176389738733224, 0.0360133681012062, 60.8498181818087, 60.4744516129031, 60.6612967032965, 62.8070783107834
6/15/2018, 60.36, 60.4, 60.06, 60.32, 7903680, 0.728361238532672, -0.322760064156376, -0.0945484279956792, -0.592196004594266, 0.673159998446805, -0.00725360643766493, -0.0155619003861909, 0.00830829394852601, 60.6499999999904, 60.4029677419353, 60.6625372405371, 62.8009484761517
6/18/2018, 59.73, 59.9, 59.68, 59.88, 6876141, 0.750467809166269, -0.943440258127961, 0.145330051500515, -0.664207617941846, 0.631246668522915, -0.0623495772561213, -0.024919435760177, -0.0374301414959443, 60.3609090908995, 60.3047956989246, 60.6329035409034, 62.7875178351786
6/19/2018, 58.72, 58.82, 58.59, 58.79, 10182484, 0.835875349417119, -1.62680677862378, -0.594127322265946, -0.782792565131975, 0.469575158146622, -0.191756966618087, -0.058286941931759, -0.133470024686328, 59.7076363636268, 60.0784731182794, 60.5161318681317, 62.7579844198444
6/20/2018, 58.99, 59.03, 58.68, 58.81, 6691523, 0.823568376171073, -1.31472580406317, -0.741459321312029, -0.851625971657299, 0.495814839991706, -0.289363816213715, -0.10450231678815, -0.184861499425565, 59.2010909090813, 59.880322580645, 60.4131184371183, 62.7276856635235
6/21/2018, 58.64, 58.81, 58.45, 58.59, 8501353, 0.816049725080897, -1.57583205360939, -0.773851401364779, -0.808074553471868, 0.499863189739187, -0.380088683375959, -0.159619590105712, -0.220469093270247, 58.7194545454449, 59.6336559139783, 60.3262344322343, 62.6947071204047
6/22/2018, 59.12, 59.19, 58.87, 58.88, 5460466, 0.82238002246714, -1.34997571447617, -0.588800684870722, -0.641975291518672, 0.503977464297009, -0.423704021655482, -0.212436476415666, -0.211267545239816, 58.4869090908994, 59.4592473118278, 60.2367765567764, 62.6657772311059
6/25/2018, 58.48, 58.5, 57.93, 58.08, 15485708, 0.873805938993147, -1.61038688072391, -0.899933305682474, -0.713183189787349, 0.386105525655643, -0.516864710943928, -0.273322123321318, -0.243542587622609, 58.1229090908994, 59.2265161290321, 60.1327887667886, 62.6254085007519
6/26/2018, 58.46, 58.58, 58.2, 58.42, 9475587, 0.868077995376342, -1.41628237736651, -0.815289642786035, -0.703961929409832, 0.402042242717319, -0.556841151714721, -0.330025928999999, -0.226815222714722, 57.961272727263, 59.0802365591396, 60.0517924297923, 62.5896561432283
6/27/2018, 58.37, 58.59, 57.94, 58.03, 12597547, 0.886221965627979, -1.53906365983028, -1.07332030357238, -0.632064167283737, 0.3354284263931, -0.612927067968592, -0.386606156793718, -0.226320911174874, 57.7965454545357, 58.8631182795697, 59.9760634920634, 62.5512928795957
6/28/2018, 57.95, 58.15, 57.8, 58.1, 9721932, 0.871016998831705, -1.37209549193129, -1.23307857493648, -0.18585158144818, 0.338262270461459, -0.644300055712009, -0.438144936577376, -0.206155119134633, 57.7896363636266, 58.6859784946235, 59.8948986568985, 62.5219819598198
6/29/2018, 57.96, 58.11, 57.84, 57.91, 5612869, 0.853493062519702, -1.29356732699777, -1.22143964065683, -0.499336028309947, 0.330631253917182, -0.676694276243616, -0.485854804510624, -0.190839471732992, 57.7916363636266, 58.5038709677418, 59.7940708180707, 62.4880538472054
7/2/2018, 56.68, 57.05, 56.63, 56.99, 7963269, 0.936208002947712, -1.54870725102352, -1.47468422203398, -0.571531072974991, 0.233807773897243, -0.767753061261324, -0.542234455860764, -0.22551860540056, 57.519272727263, 58.2159999999998, 59.6611404151403, 62.4406037993715
7/3/2018, 57.17, 57.19, 56.87, 56.92, 5659452, 0.918601008144599, -1.40277227286369, -1.47254799494239, -0.272089274570613, 0.218155080520619, -0.835930137144011, -0.600973592117413, -0.234956545026598, 57.1623636363539, 57.9498494623654, 59.547697191697, 62.3917889845567
7/5/2018, 56.84, 56.91, 56.7, 56.83, 15065665, 0.893408955030988, -1.71978502701034, -1.42610140025672, -0.411097675327706, 0.207837805161835, -0.886998442896619, -0.658178562273255, -0.228819880623365, 56.8803636363538, 57.6897849462364, 59.4515702075701, 62.3405040317072
7/6/2018, 57, 57.34, 56.93, 57.2, 4857405, 0.887828835116967, -1.28283340383548, -1.33076793729666, -0.577235140655939, 0.211974638790118, -0.887385309877757, -0.704019911794155, -0.183365398083602, 56.790181818172, 57.4871827956988, 59.3568522588522, 62.2908560885611
7/9/2018, 57.83, 58.02, 57.76, 57.99, 7827794, 0.90264905846277, -1.00298464791668, -1.09865259699832, -0.262074578378767, 0.288715030445356, -0.814555814664935, -0.726127092368311, -0.0884287222966238, 57.1067272727174, 57.3827311827956, 59.2878974358973, 62.2538513051799
7/10/2018, 57.7, 57.81, 57.66, 57.77, 4999231, 0.889343741652125, -1.30360322051809, -1.11996708425, -0.496999820122796, 0.2896787567984, -0.765762839046175, -0.734054241703884, -0.0317085973422913, 57.2358181818083, 57.2521290322579, 59.1722490842489, 62.2155216618835
