Date,EWW_Open,EWW_High,EWW_Low,EWW_Close,EWW_Volume,EWW_ATRPercentOfClose20,EWW_SQN25,EWW_SQN50,EWW_SQN100,EWW_SQN200,EWW_MACD,EWW_MACD_Avg,EWW_MACD_Diff,EWW_LinReg10,EWW_LinReg30,EWW_LinReg90,EWW_LinReg270
3/29/2018, 50.68, 51.85, 50.58, 51.52, 2980286, 1.92254511381935, -0.0755891163085815, -0.0748634387360578, 0.243012806382676, -0.122174462129222, -0.111344067785986, -0.149912372182486, 0.0385683043965004, 50.9841818181763, 50.5892688172049, 51.4490207570208, 51.667160858275
4/2/2018, 50.97, 51.31, 49.81, 50.15, 4123257, 2.04680055933747, -0.415573827321377, -0.379203970604729, 0.0721373872044398, -0.269802403782753, -0.156279118226571, -0.151185721391303, -0.00509339683526822, 50.7925454545398, 50.5614838709683, 51.4036263736264, 51.6024977449773
4/3/2018, 50.62, 51.29, 50.34, 51.27, 4936363, 2.01315965766014, -0.0593827791074749, -0.150011498952132, 0.0990741378860125, -0.142762271773968, -0.100358954119038, -0.14102036793685, 0.0406614138178121, 50.8810909090853, 50.6841720430113, 51.4014920634921, 51.5532972529723
4/4/2018, 50.48, 52.7, 50.37, 52.62, 6285545, 2.08483391991303, 0.568459356221926, 0.0695108512789869, 0.327014454173325, -0.084115862790332, 0.052289139744353, -0.102358466400609, 0.154647606144962, 51.3969090909034, 50.9401720430113, 51.4803272283272, 51.5196610632771
4/5/2018, 52.82, 53.2, 52.65, 52.69, 5188010, 2.03299986377933, 0.767878839971508, 0.0859049978718315, 0.349038768168681, -0.0578151152310831, 0.17687338263169, -0.0465120965941495, 0.22338547922584, 52.0930909090852, 51.158838709678, 51.5699462759463, 51.4819827798276
4/6/2018, 52.28, 52.7, 52.02, 52.34, 3597192, 2.00922477419576, 0.604651264958485, -0.206526743934411, 0.286254750522324, 0.0196694744501219, 0.244546240932237, 0.0116995709111279, 0.23284667002111, 52.4539999999942, 51.3893548387102, 51.6395653235654, 51.4425357386905
4/9/2018, 52.52, 52.88, 52.18, 52.2, 2297107, 1.98093263309072, 0.584272633213813, -0.158325422994319, 0.413801569847888, 0.025976809457082, 0.283611343692691, 0.0660819254674405, 0.21752941822525, 52.5183636363579, 51.5918709677425, 51.6898290598291, 51.3999666529997
4/10/2018, 52.8, 52.98, 52.34, 52.94, 5537558, 1.92924913628578, 0.721736710789301, -0.130027392944327, 0.514219461788308, 0.0456608359121321, 0.370017206611081, 0.126868981696169, 0.243148224914912, 52.9556363636305, 51.8762365591404, 51.7780073260074, 51.3662074620744
4/11/2018, 52.67, 53.17, 52.64, 53.02, 2086618, 1.88000239176199, 0.651092694874642, 0.00599628749617438, 0.574461229284798, 0.0162753258050175, 0.439879153836472, 0.189471016124229, 0.250408137712243, 53.2229090909033, 52.0896989247318, 51.8722612942614, 51.3444920049198
4/12/2018, 53.45, 53.74, 53.14, 53.41, 3883366, 1.84036398559557, 0.78209499060405, 0.185933054664919, 0.661365948803861, -0.00632119390135679, 0.520712540935158, 0.255719321086415, 0.264993219848743, 53.4116363636305, 52.2940430107533, 51.960214896215, 51.3323952439522
4/13/2018, 53.9, 53.92, 53.39, 53.87, 2457993, 1.78260903001906, 0.67688675596708, 0.183145036808933, 0.634117036638583, 0.0794756236833001, 0.614804652867917, 0.327536387442715, 0.287268265425202, 53.8438181818123, 52.5515053763447, 52.071916971917, 51.332222495558
4/16/2018, 54.05, 54.05, 53.64, 53.75, 1891192, 1.73539890278642, 0.518199055970782, 0.00318314801209355, 0.550320131091007, 0.0107189253270559, 0.671944573580269, 0.396418024670226, 0.275526548910043, 53.8323636363577, 52.7658709677425, 52.1736532356533, 51.332488724887
4/17/2018, 54.11, 54.33, 53.88, 54.16, 3188934, 1.68969362026462, 0.570108622590621, 0.275033074549604, 0.641718368897391, 0.102956543610452, 0.741761382416669, 0.465486696219515, 0.276274686197154, 53.9901818181758, 53.0194408602156, 52.2908278388279, 51.336521525215
4/18/2018, 54.49, 54.65, 54.11, 54.11, 3408251, 1.65659057752458, 0.610765929110501, 0.707223759147063, 0.492737660932437, 0.0719982984794152, 0.784019436263797, 0.529193244228371, 0.254826192035426, 54.2430909090849, 53.264903225807, 52.3854774114775, 51.3400065600653
4/19/2018, 53.98, 54.01, 52.43, 52.53, 5110399, 1.78100533680492, 0.263595880347566, 0.143372618237934, 0.220485933310355, -0.0487715890807276, 0.6821530176396, 0.559785198910617, 0.122367818728983, 53.882909090903, 53.27870967742, 52.4026251526253, 51.3238939456058
4/20/2018, 52.24, 52.3, 51.62, 52.21, 5586687, 1.78947327763348, 0.372341622868997, 0.278308958303394, 0.200641147128496, -0.0704440705180528, 0.569042256408231, 0.56163661041014, 0.00740564599809124, 53.350909090903, 53.2974193548393, 52.4187814407815, 51.3089208692084
4/23/2018, 51.6, 51.92, 51, 51.11, 3979079, 1.8549594958713, 0.205573731047286, 0.370486371696084, 0.127903093502677, -0.128448952074532, 0.38618861434481, 0.526547011197074, -0.140358396852264, 52.4179999999939, 53.2044731182801, 52.3779242979244, 51.2772439524392
4/24/2018, 51.53, 51.65, 50.81, 50.96, 3244851, 1.84981614682659, 0.322215331486108, 0.17571312812177, 0.0658907312710859, -0.193521412161084, 0.226560392051873, 0.466549687368034, -0.239989295316161, 51.6407272727211, 53.1100645161296, 52.3239218559219, 51.2416113161128
4/25/2018, 50.47, 51.03, 50.2, 51.01, 2792987, 1.83695940600213, 0.284605393329995, 0.128028537652634, 0.0480304762312362, -0.277320626471434, 0.102902264704959, 0.393820202835419, -0.29091793813046, 51.004727272721, 53.0157634408608, 52.2918876678877, 51.2107399207322
4/26/2018, 51, 51.37, 50.73, 51.26, 3887724, 1.79902720123216, -0.0277572370370225, 0.15231042417772, 0.220082069177977, -0.245869338893096, 0.0247894610604575, 0.320014054480427, -0.295224593419969, 50.642727272721, 52.9413333333339, 52.2621050061051, 51.1823572502388
4/27/2018, 51.53, 51.71, 51.28, 51.67, 2061336, 1.73905995003682, 0.278302725865587, 0.0779888503528756, 0.238421454705503, -0.282837576338849, -0.00398597724860394, 0.255214048134621, -0.259200025383224, 50.6316363636301, 52.8717849462371, 52.2488913308914, 51.1566379663793
4/30/2018, 51.67, 51.69, 51.32, 51.6, 2281010, 1.69020089607524, 0.489760139067396, -0.0700474676495411, 0.24287155574989, -0.313711033299442, -0.0320694576645479, 0.197757346974787, -0.229826804639335, 50.6923636363573, 52.7594623655919, 52.2487277167278, 51.1333278666116
5/1/2018, 51.33, 51.38, 49.89, 50.91, 3627145, 1.7953967378827, -0.033380157559993, -0.196222169470429, 0.147600697561431, -0.422921526895795, -0.108749455623887, 0.136455986455052, -0.245205442078939, 50.7139999999936, 52.5113763440866, 52.1891355311356, 51.1000776274425
5/2/2018, 50.66, 50.92, 49.91, 50.1, 4861387, 1.83400130797061, -0.120158781870602, -0.231219611770288, 0.146002117078711, -0.499405170197074, -0.232202451681779, 0.0627242988276859, -0.294926750509465, 50.6230909090845, 52.1668172043016, 52.0890964590965, 51.0549561295609
5/3/2018, 50.02, 50.38, 49.11, 49.38, 5215291, 1.8962999646185, -0.203953778743329, -0.26261197905519, 0.0771411567312413, -0.563319690490857, -0.383714600141026, -0.0265634809660565, -0.35715111917497, 50.1861818181754, 51.8297204301081, 51.9436727716728, 50.9978742654089
5/4/2018, 48.75, 49.12, 48.59, 48.79, 3764945, 1.90422889199054, -0.781518376128288, -0.607257291090044, -0.104701883265307, -0.60340759108025, -0.545113410470734, -0.130273466866992, -0.414839943603742, 49.6532727272663, 51.3815053763446, 51.7597460317461, 50.9367158671583
5/7/2018, 48.62, 48.78, 47.55, 47.58, 6093362, 1.98532915633055, -0.761955858568754, -0.823173702121173, -0.229268617171472, -0.707699362755239, -0.761877567732228, -0.256594287040039, -0.505283280692189, 48.6689090909026, 50.7384731182801, 51.5160219780221, 50.8580738007376
5/8/2018, 47.55, 47.74, 47.06, 47.54, 3774188, 1.95916834655652, -1.19992069696185, -0.803991824987368, -0.200379452167984, -0.716321585072906, -0.926215553418785, -0.390518540315788, -0.535697013102997, 47.8332727272663, 50.1856559139791, 51.284761904762, 50.7778780921138
5/9/2018, 47.68, 47.71, 47.12, 47.3, 4141691, 1.93302156523324, -1.96048604764234, -0.651502297888478, -0.370133664897081, -0.726956319209477, -1.06356052165278, -0.525126936583186, -0.538433585069589, 47.1112727272662, 49.5923440860221, 51.0452698412699, 50.6907262539288
5/10/2018, 48.16, 48.73, 48.12, 48.56, 6323437, 1.93596219179892, -1.29850699014895, -0.230157103417188, -0.130650095914369, -0.597785358945867, -1.05853380990844, -0.631808311248237, -0.426725498660203, 47.0769090909025, 49.1525161290329, 50.8777851037852, 50.6209916632496
5/11/2018, 48.67, 49.03, 47.77, 48.07, 3248365, 1.98897041464672, -1.3484381975006, -0.384844678518286, -0.196787155677595, -0.676655276740664, -1.08162075871378, -0.721770800741344, -0.359849957972431, 47.1025454545389, 48.7472903225813, 50.7136385836387, 50.5486981003139
5/14/2018, 48.32, 48.33, 47.37, 47.39, 2841416, 2.0179218704466, -1.51261776728943, -0.511725126816067, -0.401364840564599, -0.669701282325591, -1.14162767576965, -0.805742175747005, -0.335885500022643, 47.0756363636297, 48.18670967742, 50.5212380952382, 50.4649134891345
5/15/2018, 46.6, 47.01, 46.25, 46.96, 4299900, 2.0559593604864, -1.96590202021633, -0.633750520752458, -0.293032050478977, -0.709786198509394, -1.20993363442289, -0.886580467482182, -0.323353166940707, 46.9918181818115, 47.6640430107533, 50.3140024420025, 50.3705422987559
5/16/2018, 47.03, 47.41, 46.84, 47.27, 3764681, 2.00064436196359, -1.85823794399441, -0.637562429017498, -0.221600486599924, -0.655013988488684, -1.22493193667916, -0.954250761321577, -0.270681175357579, 47.0685454545388, 47.2985161290329, 50.1346520146521, 50.2850638239711
5/17/2018, 46.76, 47.17, 46.28, 46.31, 5934018, 2.04689993609411, -2.29017495764583, -0.801538469438749, -0.27646342625868, -0.729246404507782, -1.29930460156165, -1.02326152936959, -0.27604307219206, 46.8239999999933, 46.8503655913985, 49.9160561660562, 50.1850455104547
5/18/2018, 45.84, 46, 45.3, 45.55, 5867139, 2.08786694266723, -2.73923603897956, -1.14486676608359, -0.310811196392444, -0.803923624962083, -1.40339367403014, -1.0992879583017, -0.30410571572844, 46.3663636363569, 46.3236129032264, 49.6589938949939, 50.0806155528218
5/21/2018, 45.81, 45.98, 45.33, 45.38, 4239687, 2.06252142522185, -2.76834936123093, -1.28822131336736, -0.295190612895711, -0.817530644221856, -1.48251310489258, -1.17593298761988, -0.306580117272699, 45.7847272727205, 45.8097634408608, 49.3735262515263, 49.97282137488
5/22/2018, 45.53, 46.07, 45.48, 46.02, 2683393, 2.00711345420989, -2.58202772662055, -1.16973695084267, -0.288517167832964, -0.764757855294396, -1.47655239568346, -1.23605686923259, -0.240495526450869, 45.536181818175, 45.4704516129039, 49.1239267399268, 49.8672245455784
5/23/2018, 45.66, 46.86, 45.47, 46.72, 5039260, 2.02694762638275, -2.20357238674305, -0.966907488214445, -0.192654231932911, -0.694615810225558, -1.39921506059731, -1.26868850750554, -0.13052655309177, 45.5643636363568, 45.2699354838716, 48.9296214896215, 49.7756815634819
5/24/2018, 46.38, 46.5, 45.85, 46.07, 3625686, 2.04719000324229, -2.09390286617242, -1.04724681003488, -0.389829316833517, -0.757214839214534, -1.37452951247456, -1.28985670849934, -0.0846728039752187, 45.6516363636295, 45.0535913978501, 48.7315897435897, 49.6773196665296
5/25/2018, 46.16, 46.45, 45.95, 46, 4217204, 2.00213785384573, -2.01661039845515, -0.929483419918611, -0.558654740994666, -0.731927328896257, -1.34510887491429, -1.30090714178233, -0.044201733131958, 45.7525454545385, 44.9063870967748, 48.5472673992673, 49.5806893535598
5/29/2018, 45.26, 45.71, 44.63, 44.71, 5737077, 2.11011908327127, -2.05762350005597, -1.0885117707724, -0.738921132142514, -0.801499238662042, -1.40963562468998, -1.32265283836386, -0.0869827863261221, 45.3847272727203, 44.6382795698931, 48.3195726495726, 49.4676255295882
5/30/2018, 45, 45.3, 44.83, 45.16, 3718994, 2.04996131537656, -1.80541131777681, -0.876355601649921, -0.679280963728541, -0.791669259753838, -1.40822911098502, -1.33976809288809, -0.0684610180969263, 45.2325454545385, 44.5129247311834, 48.1142319902319, 49.3561883285495
5/31/2018, 44.93, 45.05, 44.28, 44.68, 4897127, 2.06686303384703, -1.98323854794097, -1.01328898068406, -0.823851851782496, -0.884802237507005, -1.42936954485167, -1.35768838328081, -0.0716811615708597, 45.0747272727203, 44.381397849463, 47.8948278388278, 49.2325029383623
6/1/2018, 45.16, 45.54, 44.8, 44.98, 3650631, 2.04602197275836, -1.94657925012895, -1.28740324372462, -0.777046212256452, -0.859407783819497, -1.40571182728449, -1.36729307208154, -0.0384187552029474, 44.9698181818111, 44.2434408602157, 47.6936361416361, 49.1190001366676
6/4/2018, 45.04, 45.21, 44.84, 44.97, 2757843, 1.98529163704553, -2.10843999160124, -1.15368462644332, -0.727258068720915, -0.887005871703338, -1.37195479127278, -1.36822541591979, -0.00372937535299234, 44.7819999999929, 44.1315913978501, 47.5286422466422, 49.0020352603522
6/5/2018, 44.23, 44.44, 43.76, 43.78, 5160052, 2.07548279287438, -2.38536215978943, -1.23433619704783, -0.754381538278346, -0.923970483379525, -1.42480093352831, -1.3795405194415, -0.045260414086814, 44.1807272727202, 43.8421290322587, 47.3084102564102, 48.871218805521
6/6/2018, 44.41, 44.54, 44.07, 44.21, 4246194, 2.0384846152101, -2.00052830214825, -1.41093887388627, -0.716526667816748, -0.930675350895035, -1.4156655642581, -1.38676552840482, -0.028900035853282, 43.9432727272656, 43.6445161290329, 47.1271916971916, 48.7517359573592
6/7/2018, 44.23, 44.23, 43.55, 43.86, 5869472, 2.02953339253344, -1.90587299237492, -1.39387179913594, -0.913054033598345, -0.995339515112492, -1.42029551067877, -1.39347152485961, -0.0268239858191626, 43.8236363636292, 43.4493763440866, 46.9212307692307, 48.6276637966376
6/8/2018, 44.08, 44.95, 43.65, 44.92, 3969992, 2.02726108340807, -1.24951045595581, -1.03324173793583, -0.875545502127874, -0.897772118364241, -1.32317885319436, -1.37941299052656, 0.0562341373322006, 44.0961818181746, 43.451526881721, 46.7534236874236, 48.5203219898862
6/11/2018, 44.62, 44.78, 44.36, 44.63, 4142755, 2.0011503354998, -1.18154388141239, -1.39775915405409, -0.997164032042233, -0.911790157952377, -1.25514524572715, -1.35455944156668, 0.099414195839526, 44.3172727272655, 43.4851182795705, 46.5890402930402, 48.4140355336883
6/12/2018, 44.54, 44.88, 44.49, 44.77, 4311094, 1.93870387535601, -0.834464061823994, -1.12975787338648, -1.0266400101371, -0.9006528465767, -1.17637082112204, -1.31892171747775, 0.142550896355707, 44.4034545454473, 43.5772258064522, 46.4581001221, 48.3091417247502
6/13/2018, 44.8, 45.33, 44.52, 44.67, 3862187, 1.93655661237305, -0.854584263037149, -1.43327961430836, -1.02374954520275, -0.932612157756009, -1.10922423978047, -1.27698222193829, 0.16775798215782, 44.5418181818109, 43.6547096774199, 46.3033724053723, 48.1959302993026
6/14/2018, 45.12, 45.31, 44.74, 44.86, 3423935, 1.90326983238896, -0.719068291197779, -1.7540940170473, -1.00327029368509, -0.851033311660944, -1.0288190921222, -1.22734959597507, 0.198530503852877, 44.6765454545381, 43.7425591397855, 46.1140757020756, 48.0801547082133
6/15/2018, 44.91, 45.09, 44.47, 45.06, 4172515, 1.8688781723684, -1.13111030461692, -1.71469971042388, -0.96825013670182, -0.831035705865784, -0.938144756012477, -1.16950862798256, 0.231363871970078, 44.9305454545381, 43.8415913978501, 45.9680073260072, 47.977288506218
6/18/2018, 44.63, 45.18, 44.26, 45.17, 5584860, 1.87294814975812, -0.93927884281523, -1.61079879144387, -1.15407419306216, -0.839752229052956, -0.847637572382212, -1.10513441686249, 0.257496844480275, 45.2161818181744, 43.9431182795705, 45.8096385836385, 47.8754276342759
6/19/2018, 44.02, 44.55, 43.96, 44.4, 4529900, 1.94641924613391, -0.975578748520972, -1.75081779010733, -1.21005882848472, -0.877460572334605, -0.828492199767247, -1.04980597344344, 0.221313773676192, 44.9869090909016, 43.8896344086027, 45.5885787545786, 47.7646221128874
6/20/2018, 44.89, 45.2, 44.73, 45.09, 3425374, 1.90951350192789, -0.576738035741793, -1.73041328011603, -1.17516934253201, -0.833666796659093, -0.749008022365004, -0.989646383227752, 0.240638360862748, 45.0481818181743, 43.9415483870973, 45.4192234432233, 47.6720210468767
6/21/2018, 45.07, 45.29, 44.78, 44.98, 4134869, 1.87516597625238, -0.718187178863606, -1.77651970191596, -1.10042365796816, -0.765387722298458, -0.686973319017213, -0.929111770385644, 0.242138451368431, 44.953454545447, 43.9793118279575, 45.2551282051281, 47.5750487904875
6/22/2018, 45.47, 45.83, 44.95, 45.78, 3603018, 1.84638963152556, -0.141398119194387, -1.6283498764893, -0.8845616360688, -0.737045032495535, -0.566724211619174, -0.85663425863235, 0.289910047013176, 45.2859999999924, 44.2175483870973, 45.1330231990231, 47.4936020226865
6/25/2018, 45.55, 46.26, 45.36, 46.13, 5736260, 1.83831197625576, 0.22910490809411, -1.64096677792569, -0.893886496272969, -0.722608441405025, -0.438133324493997, -0.77293407180468, 0.334800747310683, 45.6345454545378, 44.485462365592, 45.0469694749694, 47.4104272242718
6/26/2018, 46.24, 46.41, 46.01, 46.2, 2774915, 1.78704036561568, 0.311465971224121, -1.59831182084969, -1.01501705241752, -0.679288209590756, -0.326808460512801, -0.683708949546304, 0.356900489033503, 45.9534545454469, 44.7294408602156, 44.9823687423687, 47.3255839825061
6/27/2018, 46.07, 46.26, 45.5, 45.61, 4796130, 1.8029642983309, -0.107747424014861, -1.82276878611963, -0.958924785590762, -0.76906385661614, -0.282929339610014, -0.603553027559046, 0.320623687949032, 45.9705454545377, 44.8775698924737, 44.894796092796, 47.2361965286315
6/28/2018, 46.26, 46.99, 45.84, 46.92, 5469146, 1.81205331552704, 0.0966585547036934, -1.4176023178239, -0.477370218992964, -0.635007795853869, -0.140825420502587, -0.511007506147754, 0.370182085645167, 46.4269090909013, 45.2212903225812, 44.8547960927961, 47.1657539975395
6/29/2018, 47.24, 47.44, 46.67, 47.14, 5266507, 1.79508834294234, 0.376286144918358, -1.10853096821469, -0.64685949625975, -0.592840233360918, -0.0103357354981597, -0.410873152017835, 0.400537416519676, 46.8869090909013, 45.5311827956995, 44.8148424908424, 47.1097099904328
7/2/2018, 46.35, 46.39, 45.62, 45.95, 5225524, 1.91489534846544, 0.0208198168508908, -1.27628488402839, -0.685912958795084, -0.701037097649558, -0.00291121607306621, -0.329280764828882, 0.326369548755815, 46.8443636363558, 45.6340645161296, 44.748271062271, 47.0350958042909
7/3/2018, 46.89, 47.55, 46.78, 47.36, 3898642, 1.93390982261165, 0.838197097823312, -0.712549591136453, -0.252688970925394, -0.570434025540932, 0.115417523830622, -0.240341107096981, 0.355758630927603, 47.0923636363557, 45.9019354838715, 44.7452405372405, 46.9831119311189
7/5/2018, 47.99, 49.64, 47.86, 49.62, 6476223, 1.98328236072034, 1.16160232693444, -0.184638801757011, -0.0251859492696312, -0.368055511970292, 0.387094826902391, -0.114853920297106, 0.501948747199498, 48.0976363636284, 46.4864516129038, 44.8411257631257, 46.9644018040176
7/6/2018, 49.81, 50.79, 49.65, 50.43, 10182060, 1.96985816383098, 1.49059449260967, -0.0459865142569126, 0.0479400019958914, -0.290331620148146, 0.660151462335804, 0.0401471562294758, 0.620004306106329, 49.1136363636284, 47.1971827956995, 44.9496752136751, 46.9580784474507
7/9/2018, 50.48, 50.8, 50.3, 50.41, 6501280, 1.92170104824234, 1.4032772742326, -0.0932597712289226, 0.0278363979702128, -0.305599086493629, 0.864966188531938, 0.205110962689968, 0.659855225841969, 49.9854545454465, 47.8381075268822, 45.0432161172161, 46.9534044007102
7/10/2018, 50.78, 50.94, 50.4, 50.91, 5024060, 1.86072092614028, 1.52430187645844, -0.0760353530741719, -0.00782435211759769, -0.260608975251846, 1.0554624419502, 0.375181258542016, 0.680281183408189, 50.8474545454464, 48.5098064516134, 45.1640244200244, 46.9573204865377
