Date,EWY_Open,EWY_High,EWY_Low,EWY_Close,EWY_Volume,EWY_ATRPercentOfClose20,EWY_SQN25,EWY_SQN50,EWY_SQN100,EWY_SQN200,EWY_MACD,EWY_MACD_Avg,EWY_MACD_Diff,EWY_LinReg10,EWY_LinReg30,EWY_LinReg90,EWY_LinReg270
3/29/2018, 74.88, 75.78, 74.78, 75.45, 3435140, 2.00758956256031, 0.442269630847084, -0.150495468478208, 0.0468746585026519, 0.449713700211095, -0.0153781918077414, 0.0853101861441934, -0.100688377951935, 73.6023636363595, 74.9750107526902, 74.1769548229546, 77.924246549132
4/2/2018, 75.27, 75.4, 73.64, 74.18, 3098024, 2.06186304759257, 0.031422593042965, -0.215314766928474, -0.0504255702194032, 0.363574519161665, -0.0398191807503707, 0.0602843127652806, -0.100103493515651, 73.7785454545413, 75.0349462365612, 74.1657460317457, 77.8965846658465
4/3/2018, 75.07, 75.58, 74.68, 75.56, 3018593, 2.01563725287051, 0.109142751489824, -0.119534182000941, 0.0531092401402183, 0.494655639779764, 0.0515711462119555, 0.0585416794546156, -0.0069705332426601, 74.2599999999958, 75.292688172045, 74.2187985347983, 77.8907166871667
4/4/2018, 72.72, 74.63, 72.63, 74.59, 3203762, 2.13616400704587, 0.275067275257278, -0.133424601939999, 0.0503113903950447, 0.452748229138368, 0.0452066314820314, 0.0558746698600987, -0.0106680383780673, 74.5676363636322, 75.2418494623676, 74.2471257631254, 77.8673459067922
4/5/2018, 74.68, 75, 74.47, 74.73, 2406116, 2.06101498221964, 0.449194725368074, -0.145707401908638, -0.00341930786067168, 0.437729838981149, 0.0508731041980894, 0.0548743567276969, -0.00400125252960744, 75.1203636363594, 75.1854623655934, 74.2903003663001, 77.8417744977448
4/6/2018, 73.84, 74.28, 72.67, 73.17, 3355298, 2.14047652234809, 0.264678147571124, -0.358021374170529, -0.0445832096624917, 0.401657523009856, -0.0697115465707867, 0.0299571760680002, -0.0996687226387869, 74.7881818181775, 74.9170322580666, 74.2670256410253, 77.7986169195024
4/9/2018, 74, 74.42, 73.77, 73.88, 2290970, 2.09850749571196, 0.28193438034714, -0.326874494237677, 0.0389877863252144, 0.439444809053917, -0.106754090089751, 0.00261492283644988, -0.109369012926201, 74.2718181818138, 74.839182795701, 74.2358852258849, 77.7717422440889
4/10/2018, 74.52, 74.78, 74.19, 74.7, 2285558, 2.03193905079036, 0.454546720149018, -0.314369536303078, 0.121016826344926, 0.446537448430665, -0.0691463496548579, -0.0117373316618117, -0.0574090179930462, 74.4469090909047, 74.9239569892494, 74.2668937728935, 77.7560500205
4/11/2018, 73.91, 74.33, 73.87, 74.18, 1839931, 1.99981874817117, -0.00605412598796908, -0.32640691588361, 0.0688525648732846, 0.388309038749494, -0.0803750846457092, -0.0254648822585912, -0.054910202387118, 74.135636363632, 74.8081290322602, 74.2650378510375, 77.7459565395652
4/12/2018, 74, 74.38, 73.9, 74.29, 2441001, 1.92932059499759, 0.0427202924733962, -0.232280864345539, 0.041146586552295, 0.375367304567736, -0.079481642434601, -0.0362682342937931, -0.0432134081408078, 73.9703636363592, 74.6343655914, 74.2478559218556, 77.7353172065052
4/13/2018, 74.78, 74.83, 74.09, 74.34, 2375504, 1.88139313495093, 0.0884763376841931, -0.279483741483933, -0.107832458707105, 0.413163796344776, -0.0738872744066867, -0.0437920423163719, -0.0300952320903149, 74.1198181818138, 74.4280860215075, 74.2317118437115, 77.7253008063412
4/16/2018, 74.35, 74.71, 74.18, 74.62, 1687121, 1.81613009072151, -0.220560293398371, -0.158080643030285, -0.0486471623932893, 0.404238544345538, -0.0463260199756377, -0.044298837848225, -0.00202718212741265, 74.172545454541, 74.2790967741957, 74.2343418803415, 77.7253024463576
4/17/2018, 74.6, 75.1, 74.54, 74.95, 1774876, 1.7550853369067, -0.165175865130062, 0.157610734771341, -0.0303266724579267, 0.466342389166446, 0.0021202736096626, -0.0350150155566475, 0.0371352891663101, 74.5912727272682, 74.1336774193571, 74.2577020757017, 77.7261869618694
4/18/2018, 75.62, 76, 75.54, 75.83, 1949696, 1.71721566268099, 0.0471785497929057, 0.465003018071682, -0.0201546230792751, 0.483524527582521, 0.110252038970117, -0.00596160465129462, 0.116213643621412, 75.1532727272682, 74.2498924731205, 74.2920048840045, 77.74281235479
4/19/2018, 75.86, 76.01, 75.3, 75.39, 2524325, 1.68796445836377, -0.125411166539419, 0.140093583379406, -0.0804423771631282, 0.46222018104021, 0.158614509962277, 0.0269536182714197, 0.131660891690857, 75.5236363636318, 74.288301075271, 74.3046495726492, 77.7498499384991
4/20/2018, 75.02, 75.02, 74.22, 74.52, 2999223, 1.7007898348127, -0.224014027503258, 0.434978864705132, -0.150116769158606, 0.445649395168181, 0.125296052648878, 0.0466221051469113, 0.0786739475019665, 75.2454545454499, 74.1932258064538, 74.2828962148958, 77.7458674320074
4/23/2018, 74.61, 74.67, 74.02, 74.12, 2027288, 1.66831780309944, -0.310350231002527, 0.674581931687499, -0.0338251537681496, 0.468337675019959, 0.0658551410483454, 0.0504687123271981, 0.0153864287211473, 74.8974545454499, 74.1876989247334, 74.2474065934061, 77.7347814678144
4/24/2018, 74.35, 74.37, 73.13, 73.26, 5449770, 1.68813717973579, -0.226432269983477, 0.379371892857999, -0.198619108880215, 0.402152486996431, -0.0500698482802449, 0.0303610002057095, -0.0804308484859544, 74.4032727272681, 74.0864731182819, 74.1682686202682, 77.7097712177119
4/25/2018, 73.13, 73.31, 72.72, 73.3, 3500265, 1.6431007271224, -0.391876809061864, 0.272536106839502, -0.153286997596734, 0.379963572789579, -0.137132790366408, -0.00313775790871399, -0.133995032457694, 73.8974545454498, 73.9819569892496, 74.1183516483512, 77.6852745660787
4/26/2018, 74.72, 75.25, 74.49, 75.2, 3955189, 1.65116115868575, -0.163100202817343, 0.454452490650368, 0.0857908453255109, 0.465561147377025, -0.0522147787203409, -0.0129531620710394, -0.0392616166493015, 74.1179999999952, 74.1759139784969, 74.1422539682536, 77.6852188055211
4/27/2018, 76.07, 76.2, 75.79, 76.09, 1807018, 1.61596731734143, 0.34549599933802, 0.312965913988316, 0.164642281259207, 0.445216061118873, 0.0859086181957736, 0.00681919398232322, 0.0790894242134503, 74.6063636363588, 74.4732688172065, 74.2054090354086, 77.6951310646437
4/30/2018, 76.27, 76.37, 75.54, 75.6, 2304176, 1.60001330049847, 0.755587202406674, 0.0649906141096532, 0.103061511505998, 0.399303150384352, 0.154057620130658, 0.0362668792119901, 0.117790740918668, 74.8859999999951, 74.7175053763463, 74.2553015873011, 77.6981396747298
5/1/2018, 75.53, 75.57, 74.05, 75.2, 3001384, 1.63115631970479, 0.196321247530003, -0.00602230691134943, 0.049494245159012, 0.310615666075889, 0.173786238511212, 0.0637707510718346, 0.110015487439378, 75.0399999999951, 74.820043010755, 74.2289621489617, 77.6899975399751
5/2/2018, 75.03, 75.17, 74.24, 74.32, 2073523, 1.6325323934299, 0.334651146679968, 0.227290278854148, 0.0801080829257772, 0.288392446554867, 0.117063233099827, 0.0744292474774331, 0.0426339856223942, 75.0523636363587, 74.8753333333356, 74.1679902319898, 77.6642864561976
5/3/2018, 74.52, 74.63, 73.6, 74.47, 2969685, 1.61693725131898, 0.173159338390204, 0.270126903861189, 0.0974509095064662, 0.272725928805123, 0.0832538900213962, 0.0761941759862257, 0.00705971403517042, 75.1109090909042, 75.0021935483894, 74.0871257631253, 77.6382889162222
5/4/2018, 73.5, 74.58, 73.5, 74.32, 2696936, 1.61184945170127, -0.24692758651769, 0.253974470299789, 0.068555963652158, 0.252146863437095, 0.0438505142189598, 0.0697254436327726, -0.0258749294138128, 74.9938181818133, 74.9757204301098, 74.0116361416357, 77.6052608992753
5/7/2018, 73.35, 73.82, 73.02, 73.47, 3525252, 1.63744410899573, -0.152579903290549, -0.0495147012288666, -0.015641750067068, 0.19688408029574, -0.0553270652754634, 0.0447149418511254, -0.100042007126589, 74.5139999999951, 74.6778064516153, 73.8917094017089, 77.5524162908292
5/8/2018, 73.09, 73.39, 72.81, 73.35, 1983916, 1.60310658150676, -0.568098830717288, -0.171795392420815, -0.00185149292406853, 0.164377652782245, -0.141972438779376, 0.00737746572502503, -0.149349904504401, 73.8561818181768, 74.5274193548411, 73.7896800976796, 77.4936227962276
5/9/2018, 73.46, 73.58, 73.07, 73.39, 1470675, 1.55686707134275, -0.309429913453731, 0.0950458178855532, -0.0978633008746312, 0.156573292924785, -0.205048187948748, -0.0351076650097295, -0.169940522939018, 73.2152727272677, 74.2917419354862, 73.720754578754, 77.4386212928792
5/10/2018, 74.5, 75.1, 74.4, 75, 3131004, 1.56127400863403, 0.0941769300980135, 0.433121699180165, 0.0764991031432813, 0.260480534612671, -0.123696730027916, -0.0528254780133669, -0.0708712520145493, 73.5056363636313, 74.3156344086045, 73.7263418803414, 77.4078466584662
5/11/2018, 75.06, 75.25, 74.74, 74.97, 2086260, 1.5178174351764, 0.522010110002914, 0.47949741996368, 0.0724294232122955, 0.238942844381064, -0.0609433458446063, -0.0544490515796147, -0.00649429426499151, 73.9745454545403, 74.4355698924755, 73.7514554334549, 77.3798379117121
5/14/2018, 74.64, 74.71, 74.38, 74.5, 1831840, 1.49062059677068, 0.196377293988574, 0.340989207727402, 0.00162016374583791, 0.245784699352114, -0.0485759554349414, -0.0532744323506801, 0.00469847691573866, 74.2441818181767, 74.4143010752712, 73.7715726495721, 77.3366087194202
5/15/2018, 73.34, 73.5, 72.62, 72.93, 4280143, 1.57546514104546, -0.439251853662712, 0.180680790201962, 0.0877499385366741, 0.23794401639907, -0.163574997644631, -0.0753345454094702, -0.0882404522351604, 73.9514545454494, 74.2837634408627, 73.712334554334, 77.2673202132018
5/16/2018, 73.58, 73.93, 73.51, 73.65, 2780139, 1.54994893550065, -0.111311760465799, -0.0631875295766213, 0.127450928936988, 0.270738745170559, -0.194373962365688, -0.0991424288007138, -0.0952315335649744, 73.8552727272676, 74.1968817204325, 73.7090329670324, 77.2161167145001
5/17/2018, 73.06, 73.17, 72.71, 73.11, 2604529, 1.54761389884615, -0.277890184591234, -0.109336389809591, 0.180094033565927, 0.21484048908952, -0.259366040567471, -0.131187151154065, -0.128178889413406, 73.6390909090857, 74.0568817204326, 73.6863516483511, 77.1593598469315
5/18/2018, 72.97, 73.08, 72.68, 72.99, 3197098, 1.50210644660104, -0.3219009604831, -0.0935388846150734, 0.116545699232629, 0.2156109630025, -0.316902671174944, -0.168330255158241, -0.148572416016703, 73.4256363636312, 73.8081075268842, 73.6544371184366, 77.1029498428314
5/21/2018, 73.41, 73.59, 73.22, 73.42, 2442930, 1.45950438655052, -0.280355469707828, -0.338354684277387, 0.17624956899207, 0.314368677752078, -0.324067807164553, -0.199477765559503, -0.12459004160505, 73.2632727272675, 73.6623870967767, 73.6358583638578, 77.0589599562659
5/22/2018, 73.87, 74.18, 73.61, 73.71, 1856748, 1.4326274787344, -0.289531387938039, -0.296943191297691, 0.108380607237853, 0.30221628816959, -0.302854534140295, -0.220153119275662, -0.0827014148646329, 73.179818181813, 73.6110967741961, 73.6481318681313, 77.017370233702
5/23/2018, 73.54, 74.5, 73.48, 74.44, 3938682, 1.41616097373236, -0.326808452292688, -0.137536856764013, 0.0505444677035648, 0.326684460383703, -0.224549496481515, -0.221032394716832, -0.00351710176468273, 73.3369090909038, 73.624150537637, 73.7123614163608, 76.9849990433234
5/24/2018, 74.11, 74.21, 72.42, 73.48, 4336357, 1.50038203239527, -0.452324711615267, -0.354058334211926, -0.0419581342504549, 0.310056937768539, -0.237221623712031, -0.224270240515872, -0.0129513831961591, 73.4270909090856, 73.5210537634434, 73.7284957264952, 76.9373259532592
5/25/2018, 74.01, 74.39, 74.01, 74.12, 3775429, 1.47444236580389, -0.0745969745571961, -0.228350155933238, -0.0660446432573411, 0.415776123847739, -0.193392417140942, -0.218094675840886, 0.0247022586999445, 73.8152727272674, 73.5077204301101, 73.7835579975575, 76.9007412874125
5/29/2018, 73.29, 73.38, 72.27, 72.67, 3889200, 1.5559568562779, -0.322435062584674, -0.438498010235446, -0.242490164149096, 0.435798870448185, -0.272518908663386, -0.228979522405386, -0.043539386258, 73.6549090909038, 73.3304946236585, 73.7650964590959, 76.8480593139262
5/30/2018, 71.73, 72.52, 71.57, 72.52, 3278133, 1.55705757733632, -0.156107392249721, -0.275002234301473, -0.210774099652383, 0.416286365896076, -0.343372781979696, -0.251858174320248, -0.0915146076594476, 73.2285454545401, 73.1688172043037, 73.7521294261288, 76.7890649173155
5/31/2018, 72.1, 72.47, 71.93, 72.14, 3874735, 1.52788917012764, -0.259880767073885, -0.469928763465717, -0.326478303961768, 0.326304788327053, -0.425285386065354, -0.286543616669269, -0.138741769396085, 72.8372727272673, 73.0332688172069, 73.7076654456648, 76.7249375427084
6/1/2018, 73.06, 73.48, 73.06, 73.48, 3467432, 1.5162061580887, -0.415812831802369, -0.35957385823132, -0.215331987171844, 0.376232922356858, -0.377720783727156, -0.304779050080847, -0.0729417336463094, 72.8832727272673, 73.0622150537661, 73.7314407814402, 76.6827664343306
6/4/2018, 73.77, 73.88, 73.64, 73.78, 2104329, 1.46164661251748, -0.578879405340723, -0.0248219237475786, -0.164991371684554, 0.388032277105474, -0.312218935357038, -0.306267027136085, -0.00595190822095282, 72.9887272727219, 73.0835483870994, 73.7883296703291, 76.6561894218939
6/5/2018, 73.73, 73.8, 73.27, 73.27, 4482605, 1.43439706179832, -0.587565756436083, 0.268773461469607, -0.17790017454012, 0.413088397804592, -0.298025533524509, -0.30461872841377, 0.00659319488926075, 72.9609090909036, 73.0182795698951, 73.8350549450544, 76.6258996856632
6/6/2018, 73.91, 74.5, 73.72, 74.5, 3141074, 1.42272965210825, -0.147018972909325, 0.0525370240371411, -0.131718655305824, 0.436623585828637, -0.185389386407593, -0.280772860012534, 0.0953834736049415, 73.4241818181763, 73.0572258064543, 73.9554603174597, 76.6079204592042
6/7/2018, 74.54, 74.56, 73.75, 74.01, 3322479, 1.41526403361656, -0.0525471959013713, 0.216483823672539, -0.236038621046491, 0.412475579548763, -0.134117312325586, -0.251441750475145, 0.117324438149559, 73.8210909090854, 73.0286666666694, 74.0486617826612, 76.5897160038264
6/8/2018, 73.29, 73.61, 73.03, 73.47, 2484841, 1.42107671936251, -0.226820594337588, -0.0232646101406748, -0.250087956488417, 0.327360644239593, -0.135495404571017, -0.228252481294319, 0.0927570767233019, 73.8629090909036, 73.0536774193575, 74.1000879120873, 76.5620833675
6/11/2018, 73.84, 73.95, 73.72, 73.8, 1835831, 1.37650652090766, -0.104435563461706, -0.249762586815854, -0.251041525184936, 0.351608518390226, -0.108706212973331, -0.204343227630122, 0.0956370146567904, 74.1472727272672, 73.1910537634436, 74.1818974358968, 76.5433568402348
6/12/2018, 73.48, 73.49, 72.89, 73.1, 2315215, 1.38244695185822, -0.0684443781346549, -0.156548447214818, -0.263478963212724, 0.290031178671668, -0.142319168696247, -0.191938415843347, 0.0496192471470998, 73.9172727272672, 73.2217204301102, 74.2121391941385, 76.5142380757138
6/13/2018, 73.19, 73.52, 72.04, 72.67, 4355722, 1.42292594704547, -0.147618838067951, -0.495659977761389, -0.331065043129559, 0.243900473030027, -0.201334228949861, -0.19381757846465, -0.00751665048521144, 73.4852727272672, 73.1872903225833, 74.1574407814401, 76.4695828891619
6/14/2018, 72.16, 72.19, 71.55, 71.73, 3130613, 1.44756485631123, -0.38975768319978, -0.496883913990869, -0.343868817244211, 0.206104117492134, -0.320262447337157, -0.219106552239151, -0.101155895098006, 72.6443636363581, 72.9912473118306, 74.0139902319896, 76.4109279759462
6/15/2018, 70.04, 70.41, 69.92, 70.2, 3269802, 1.53407600834821, -1.21494324114924, -0.784460249850293, -0.494331713267244, 0.156780367163993, -0.531841393967241, -0.281653520584769, -0.250187873382472, 71.5652727272672, 72.6277849462392, 73.8661929181922, 76.3388481618147
6/18/2018, 69.16, 69.47, 68.89, 69.37, 3114153, 1.56923063279144, -1.41101148278919, -0.681836060926236, -0.628855392785191, 0.107610305230926, -0.757758330569544, -0.376874482581724, -0.38088384798782, 70.4383636363581, 72.1765591397877, 73.6082710622703, 76.2564810714771
6/19/2018, 67.55, 67.96, 67.35, 67.87, 3404686, 1.67253061068079, -1.60819099707018, -1.07625648552506, -0.788123887090233, 0.036405433422306, -1.045781476562, -0.510655881377779, -0.53512559518422, 68.9318181818126, 71.5102795698952, 73.2358925518919, 76.1498261582613
6/20/2018, 68.67, 69.03, 68.32, 68.37, 3990088, 1.66211671668217, -1.14649251018628, -1.13330772040592, -0.800585136284814, 0.0531618092344542, -1.21963685901692, -0.652452076905606, -0.567184782111309, 68.1385454545399, 70.9355698924759, 72.9225909645903, 76.0535610222766
6/21/2018, 67.66, 67.74, 67.04, 67.08, 3574982, 1.70851183547379, -1.64786292038119, -1.26206532611913, -0.879191484884288, 0.0874394901713572, -1.4448553283589, -0.810932727196265, -0.633922601162633, 67.1359999999944, 70.2319784946264, 72.5751794871788, 75.9433814404808
6/22/2018, 68.47, 68.54, 68.02, 68.08, 2479634, 1.70647216844011, -1.18980341552448, -1.0646340458633, -0.712255551541537, 0.129748292458912, -1.52507087752018, -0.953760357261048, -0.571310520259131, 66.7489090909035, 69.8033118279598, 72.280495726495, 75.8518554052204
6/25/2018, 68, 68.05, 67.26, 67.82, 3226924, 1.68781766390493, -1.22717147930053, -1.12162521641429, -0.781461969015609, 0.0682629394021268, -1.59127883338705, -1.08126405248625, -0.510014780900803, 66.6319999999943, 69.3843010752716, 72.0242539682533, 75.7494172475055
6/26/2018, 67.74, 67.93, 67.47, 67.57, 2206006, 1.64339802083367, -1.40775934706822, -1.21873203672439, -0.721514593173545, 0.0802137569688579, -1.64495995170569, -1.19400323233014, -0.450956719375551, 66.6149090909034, 68.9483655914007, 71.7981904761897, 75.6450457837909
6/27/2018, 67.78, 67.94, 66.68, 66.79, 3271359, 1.67378625624112, -1.67442668140391, -1.41595361506172, -0.561946809821772, -0.02279480551927, -1.73049404780483, -1.30130139542507, -0.429192652379751, 66.5439999999943, 68.3535053763468, 71.5485299145291, 75.5293431734315
6/28/2018, 66.45, 66.91, 66.31, 66.88, 2685350, 1.63281361919299, -1.86947663683615, -1.57070669729639, -0.375191737049184, -0.00977000548481458, -1.770607723691, -1.39516266107826, -0.375445062612741, 66.6369090909034, 67.8576774193576, 71.2471379731373, 75.4218592319254
6/29/2018, 67.59, 67.82, 67.47, 67.71, 2514402, 1.60157208845142, -1.3824103202591, -1.31520681206322, -0.560568291555265, 0.0562973153704748, -1.71564712532614, -1.45925955392784, -0.256387571398307, 66.9750909090852, 67.4748387096802, 70.9822442002435, 75.3255643023094
7/2/2018, 65.84, 66.3, 65.67, 66.23, 2638341, 1.70950209578127, -1.8643352641957, -1.41215150968943, -0.414699200652058, -0.0443215339507283, -1.77109797133285, -1.52162723740884, -0.249470733924011, 66.7718181818125, 66.9310537634437, 70.6559047619041, 75.207529588629
7/3/2018, 66.27, 66.4, 65.64, 65.74, 1945652, 1.69393531508083, -1.7153030051509, -1.43539133782289, -0.255415507114886, -0.0937904947465654, -1.83344723277592, -1.58399123648226, -0.249455996293668, 66.2705454545397, 66.3973763440889, 70.3473528693522, 75.0774249009154
7/5/2018, 65.8, 65.84, 65.4, 65.59, 2392462, 1.64646047008299, -1.71929797573268, -1.32945892862823, -0.442005471990798, -0.161675509796024, -1.87336819564128, -1.64186662831406, -0.231501567327217, 65.9336363636306, 65.9135483870996, 70.0571672771665, 74.9487623342898
7/6/2018, 65.98, 66.53, 65.88, 66.16, 2420667, 1.62170155866242, -1.44377175861611, -1.21832182931161, -0.47470889591904, -0.141766971197871, -1.83782629252279, -1.68105856115581, -0.156767731366985, 65.687272727267, 65.6030967741964, 69.7531013431006, 74.8261262812625
7/9/2018, 66.85, 67.12, 66.79, 67.12, 1983035, 1.59009514846619, -1.55020394266019, -1.41417338868765, -0.39616419668468, -0.0691219241923125, -1.71245498617613, -1.68733784615987, -0.0251171400162558, 66.0227272727216, 65.4038709677448, 69.4744981684974, 74.7125204318707
7/10/2018, 66.78, 67.06, 66.64, 67.02, 2173254, 1.54865453665769, -1.66163948554566, -1.61138941207401, -0.62753398566796, -0.0740379133971721, -1.60269165515038, -1.67040860795797, 0.0677169528075925, 66.3239999999943, 65.2756559139814, 69.1869426129419, 74.6041910619103
