Date,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,VIX_ATRPercentOfClose20,VIX_SQN25,VIX_SQN50,VIX_SQN100,VIX_SQN200,VIX_MACD,VIX_MACD_Avg,VIX_MACD_Diff,VIX_LinReg10,VIX_LinReg30,VIX_LinReg90,VIX_LinReg270
4/5/2018, 19.76, 20.21, 18.57, 18.94, 0, 19.3409303462904, 0.176097521417021, 0.888315100634293, 0.992462308483364, 0.71302137558486, 0.67127515147358, 0.73906089287648, -0.0677857414029005, 19.853818181818, 21.1592258064517, 22.6487032967031, 15.9001560748941
4/6/2018, 20.33, 23.12, 18.6, 21.49, 0, 17.2452936119499, 0.180676464619087, 0.957123072530861, 1.03130941384046, 0.747977374766081, 0.69707418146632, 0.730663550594448, -0.0335893691281285, 20.0383636363634, 21.4392688172044, 22.7779047619046, 16.024938636053
4/9/2018, 21.27, 22.02, 20.34, 21.77, 0, 16.5581668229106, 0.449036621269758, 0.959572947912643, 0.989998872585925, 0.757769702628821, 0.731679413723121, 0.730866723220183, 0.000812690502938196, 20.7265454545453, 21.5883010752689, 22.9151306471304, 16.1507440207735
4/10/2018, 20.51, 21.68, 20.24, 20.47, 0, 17.10296664133, 0.418208120903461, 0.947306486519276, 0.935738003888454, 0.742741298180964, 0.646749844537162, 0.714043347483579, -0.067293502946417, 20.3667272727271, 21.4923225806453, 22.9903687423685, 16.2635793357934
4/11/2018, 20.95, 21.66, 19.64, 20.24, 0, 16.9314644659399, 0.43432145460683, 0.773451093686847, 0.922707483905655, 0.756795728870661, 0.55449163683264, 0.682133005353391, -0.127641368520751, 20.2519999999998, 21.5230322580646, 23.0627936507934, 16.3673931939319
4/12/2018, 19.83, 19.92, 18.16, 18.49, 0, 18.1697241076849, 0.330371501094202, 0.66132847840071, 0.775056336189528, 0.724346237157141, 0.336289432655793, 0.612964290813872, -0.276674858158079, 19.7299999999998, 21.405053763441, 23.0646227106225, 16.4416074894082
4/13/2018, 18.27, 18.45, 17.26, 17.41, 0, 18.6852549576989, 0.350082509889669, 0.680716274973289, 0.80777067094018, 0.651435838111202, 0.0753470854214413, 0.505440849735386, -0.430093764313944, 18.493818181818, 21.3334838709679, 23.0172942612941, 16.499831898319
4/16/2018, 17.59, 17.66, 16.38, 16.56, 0, 19.0485974862839, 0.481306912027463, 0.648964131150534, 0.793291780371597, 0.670904405663176, -0.197759848570385, 0.364800710074231, -0.562560558644617, 17.8336363636362, 20.9947096774195, 22.9339853479852, 16.545475194752
4/17/2018, 16.16, 16.27, 14.57, 15.25, 0, 20.3031170920799, 0.186024098990002, 0.39631384639006, 0.785582480564795, 0.579426860750643, -0.513980268665748, 0.189044514326236, -0.703024782991983, 16.6019999999998, 20.4519354838711, 22.7820610500609, 16.5797608309417
4/18/2018, 15.3, 16.9, 14.95, 15.6, 0, 19.4802185174043, 0.16161216014619, -0.772729946867782, 0.861660422278561, 0.598768587933971, -0.727953757131736, 0.00564486003464126, -0.733598617166378, 15.6023636363634, 19.9513548387098, 22.635675213675, 16.6214935082684
4/19/2018, 15.55, 16.92, 15.16, 15.96, 0, 18.640152783705, 0.104510362431929, -0.497546335478768, 0.866848970709901, 0.606971491299637, -0.85858308562068, -0.167200729096423, -0.691382356524257, 14.7463636363634, 19.4742580645162, 22.482559218559, 16.6705975126418
4/20/2018, 16.16, 17.5, 15.19, 16.88, 0, 17.4272509778753, 0.281897025973042, -0.317133795542234, 0.920322912975969, 0.63670123043774, -0.877753265085001, -0.309311236294139, -0.568442028790863, 14.8807272727271, 19.0441720430109, 22.3525201465199, 16.7318376383764
4/23/2018, 17.29, 17.56, 15.79, 16.34, 0, 17.6446387197802, 0.311969953722467, -0.670808511673668, 0.884109923826617, 0.568633925698461, -0.92584667332531, -0.432618323700373, -0.493228349624937, 15.1359999999998, 18.4167096774195, 22.1881953601952, 16.7813931939319
4/24/2018, 16.16, 19.66, 15.37, 18.02, 0, 16.3899959404633, 0.129327630627593, -0.338576901078673, 0.941222172895278, 0.658124802618472, -0.818958640769139, -0.509886387114126, -0.309072253655013, 16.007818181818, 18.0674408602152, 22.105067155067, 16.8481998086648
4/25/2018, 18.14, 19.84, 17.75, 17.84, 0, 16.3133598937663, 0.195895774405949, -0.18584963214369, 0.889611910806568, 0.656912069559446, -0.740240568073911, -0.555957223306083, -0.184283344767828, 16.9050909090907, 17.7188817204302, 22.0139145299144, 16.9110075167418
4/26/2018, 18.07, 18.12, 16.24, 16.24, 0, 17.6033758300216, 0.0534363844735338, -0.277462140019187, 0.79039498327817, 0.626359239901065, -0.797766402081084, -0.604319059061084, -0.193447343020001, 17.0305454545453, 17.216365591398, 21.8541001221, 16.9506051660517
4/27/2018, 16.22, 16.77, 15.25, 15.41, 0, 18.1171240951054, -0.817695021868936, -0.0235397465792925, 0.746111348820538, 0.627697731050526, -0.899955971151307, -0.663446441479128, -0.236509529672179, 16.7759999999998, 16.5722580645162, 21.6300146520145, 16.9837373240399
4/30/2018, 15.39, 16.35, 15.13, 15.93, 0, 17.032369001274, -0.907619444177021, 0.0377817612713532, 0.754075628466286, 0.658542145631724, -0.928281633857022, -0.716413479954707, -0.211868153902315, 16.6401818181816, 15.9490752688173, 21.4267155067153, 17.0243553368867
5/1/2018, 15.78, 16.82, 15.42, 15.49, 0, 17.0922760671905, -0.631188631465676, -0.0301195811609638, 0.755694492056683, 0.663634006740048, -0.974995111659425, -0.768129806295651, -0.206865305363774, 16.1247272727271, 15.4838924731184, 21.2106056166055, 17.0538294382944
5/2/2018, 15.48, 15.97, 14.75, 15.97, 0, 16.1315834982305, -0.748139169518328, -0.0720708266315482, 0.795377202318948, 0.662962676821046, -0.962192336585417, -0.806942312353604, -0.155250024231813, 15.8319999999998, 15.0477204301076, 21.0045885225884, 17.0982200355337
5/3/2018, 15.78, 18.66, 15.43, 15.9, 0, 16.4081961662518, -0.807048471017341, -0.0360354588138616, 0.846749703568218, 0.6580784222753, -0.946780563104809, -0.834909962503845, -0.111870600600964, 15.5669090909089, 14.5943870967743, 20.7887106227105, 17.137623069564
5/4/2018, 15.94, 16.92, 10.91, 14.77, 0, 18.8148817258791, -0.680252947934723, -0.0453066032640815, 0.836858484599896, 0.63164409674651, -1.01405873985812, -0.870739717974701, -0.143319021883421, 15.0987272727271, 14.3756559139786, 20.5250598290597, 17.1636457564576
5/7/2018, 15.32, 15.52, 14.51, 14.75, 0, 18.2407466397744, -1.44604621758083, 0.135604674016679, 0.853155744250756, 0.640218139988846, -1.05680877874054, -0.907953530127869, -0.148855248612674, 14.6307272727271, 14.311677419355, 20.2647448107446, 17.1979587262539
5/8/2018, 14.53, 15.56, 14.52, 14.71, 0, 17.7293312229666, -1.14806110469689, 0.196418280181979, 0.809645425167402, 0.648868435321096, -1.08144987725252, -0.942652799552799, -0.138797077699718, 14.5716363636362, 14.0519139784947, 20.0042735042733, 17.2391805384721
5/9/2018, 14.54, 14.63, 13.38, 13.42, 0, 18.9574172261808, -1.252317556566, -0.218435604190851, 0.730786057983566, 0.607682073405765, -1.19133734899549, -0.992389709441337, -0.198947639554151, 14.2114545454544, 13.7672473118281, 19.6778632478631, 17.2666117261173
5/10/2018, 13.36, 13.63, 12.92, 13.23, 0, 18.5365164184867, -1.11897501662791, -0.351066534517848, 0.70056404078785, 0.601667601053506, -1.27901172316453, -1.04971411218598, -0.229297610978557, 13.7067272727271, 13.5417204301077, 19.3598852258851, 17.2928437884379
5/11/2018, 13.22, 13.44, 12.65, 12.65, 0, 18.7293443957115, -2.05457061349516, -0.647538455519315, 0.741572249735704, 0.57532447245752, -1.37939464625237, -1.11565021899925, -0.263744427253113, 12.999818181818, 13.1114623655915, 18.9867277167276, 17.3011250512505
5/14/2018, 12.95, 13.28, 12.81, 12.93, 0, 17.6511907405617, -2.00512453763107, -0.408916623105959, 0.74864265787701, 0.562451815019836, -1.41998645612173, -1.17651746642375, -0.243468989697977, 12.6441818181816, 13.0072903225808, 18.6099218559217, 17.3119185458521
5/15/2018, 13.13, 15.01, 12.5, 14.63, 0, 15.6779495189125, -1.05263016167995, -0.113274238998257, 0.799886985138925, 0.608723231376319, -1.29999443871314, -1.20121286088163, -0.0987815778315122, 12.9514545454544, 13.0197849462367, 18.3062124542123, 17.3516577832445
5/16/2018, 14.38, 14.91, 13.21, 13.42, 0, 16.870341385142, -1.269365550196, -0.214368989699556, 0.763625728673319, 0.574360171616579, -1.287693063949, -1.2185089014951, -0.0691841624538974, 12.9836363636362, 12.8511612903227, 17.9456483516482, 17.3678171381714
5/17/2018, 13.54, 13.86, 12.65, 13.43, 0, 16.4653747073101, -0.998990918198008, -0.160393196953149, 0.77113666588018, 0.581683911791851, -1.26258294908879, -1.22732371101384, -0.0352592380749486, 13.1443636363635, 12.6519784946238, 17.5891111111109, 17.3877392373924
5/18/2018, 13.18, 13.87, 13.06, 13.42, 0, 15.9555501641741, -0.804284064772677, -0.0504455612151432, 0.751013044431551, 0.573471153011139, -1.22931909329701, -1.22772278747047, -0.00159630582653736, 13.2103636363635, 12.6570752688173, 17.2417167277165, 17.3795383353834
5/21/2018, 13.44, 13.59, 12.78, 13.08, 0, 15.8614150644538, -0.725445641660116, 0.0973581322487944, 0.709923866958265, 0.556200370450695, -1.21637084054508, -1.22545239808539, 0.00908155754031226, 13.2285454545453, 12.6897634408604, 16.8712356532355, 17.3655241219079
5/22/2018, 13.03, 13.42, 12.77, 13.22, 0, 15.1546099539261, -0.410416663310826, -0.0142829211185991, 0.702679578828774, 0.577400366008859, -1.18119633094691, -1.2166011846577, 0.0354048537107912, 13.3781818181817, 12.7096129032259, 16.5058192918191, 17.354048927156
5/23/2018, 13.5, 14.6, 12.49, 12.58, 0, 15.9679448657677, -0.676481496977008, -0.155608972735162, 0.688382336957525, 0.560978189194104, -1.19123115868683, -1.21152717946352, 0.020296020776694, 13.1299999999998, 12.6796989247313, 16.1162026862025, 17.3293207598743
5/24/2018, 12.73, 14.24, 12.53, 12.53, 0, 15.9124428643886, -0.783663034247107, -0.253371329681459, 0.62946993933308, 0.51661067012623, -1.18950652334134, -1.20712304823909, 0.0176165248977496, 12.8723636363635, 12.5761935483872, 15.7559609279608, 17.3070813174799
5/25/2018, 12.44, 13.52, 12.29, 13.22, 0, 14.7930229679463, -0.795348778537554, -0.0982196633185217, 0.746723499452814, 0.533794818670255, -1.11955694837445, -1.18960982826616, 0.0700528798917057, 12.7752727272726, 12.5266881720432, 15.4307985347984, 17.2896080360804
5/29/2018, 14.39, 18.78, 14.39, 17.02, 0, 12.5490937399787, 0.283006003467046, 0.418874073745333, 0.969159589637317, 0.477673294719355, -0.748860763447414, -1.10146001530241, 0.352599251854996, 14.015818181818, 12.9296989247313, 15.2776703296702, 17.3314199808665
5/30/2018, 16.6, 16.64, 14.65, 14.94, 0, 14.3745847845861, -0.29010266812805, -0.0774208938896924, 0.878919178517172, 0.43822826039925, -0.61582117966187, -1.0043322481743, 0.388511068512433, 14.6547272727271, 12.9784946236561, 15.0089938949937, 17.3427270739374
5/31/2018, 14.93, 16.29, 14.2, 15.43, 0, 13.8994479486474, -0.18113090322416, 0.0411194484868948, 0.900670992552286, 0.544351152741866, -0.465481663252548, -0.896562131189952, 0.431080467937403, 15.2039999999998, 13.1147956989249, 14.7537142857141, 17.359274292743
6/1/2018, 14.92, 14.93, 13.37, 13.46, 0, 15.9023074112369, -0.270065171594563, -0.126756063419685, 0.790864112691224, 0.497856372973538, -0.499540655658322, -0.817157836083626, 0.317617180425304, 14.9650909090908, 13.0262365591399, 14.4106544566543, 17.3472051387181
6/4/2018, 13.91, 13.91, 12.69, 12.74, 0, 16.4397806018435, -0.275732597670715, -0.770753403264273, 0.716253727148948, 0.48534035628223, -0.577968177849076, -0.769319904436716, 0.19135172658764, 14.473818181818, 12.9237849462367, 14.0426153846152, 17.3183654503212
6/5/2018, 12.91, 13.34, 12.3, 12.4, 0, 16.4653761793639, -0.425574712216751, -0.938928891903209, 0.715652212422683, 0.340840374719265, -0.659950217424747, -0.747445967034322, 0.0874957496095753, 13.8341818181817, 12.7689032258066, 13.6612283272281, 17.2856804701381
6/6/2018, 12.1, 12.56, 11.62, 11.64, 0, 17.0671934186345, -0.504748862306587, -0.798347654776492, 0.67033092057331, 0.350552988377872, -0.777287140540446, -0.753414201735547, -0.0238729388048992, 12.9970909090908, 12.6550107526883, 13.2349084249083, 17.2434503211699
6/7/2018, 11.66, 13.28, 11.22, 12.13, 0, 16.4079987488261, -0.476172256740599, -0.853607376242936, 0.679315265788961, 0.402266622736364, -0.821271486109266, -0.766985658610291, -0.054285827498975, 12.2874545454544, 12.6324516129034, 12.8909304029302, 17.2112108787755
6/8/2018, 12.54, 13.31, 12.09, 12.18, 0, 16.0244313285795, -0.455259226212004, -0.876696759658244, 0.586975305819003, 0.467153177745177, -0.842384332510944, -0.782065393390422, -0.0603189391205224, 11.6096363636362, 12.5464086021507, 12.5715018315017, 17.1781011343447
6/11/2018, 12.52, 12.69, 12.14, 12.35, 0, 15.2363315710925, -0.25090460399663, -0.63520634153502, 0.582029379891872, 0.43883540365909, -0.835764661372531, -0.792805246986844, -0.0429594143856875, 11.1476363636362, 12.4527956989249, 12.2336385836384, 17.1474981549816
6/12/2018, 12.29, 12.6, 11.88, 12.34, 0, 14.7779789430991, -0.249559625154742, -1.04507540406743, 0.564256580653827, 0.439199138587165, -0.821851646533347, -0.798614526896144, -0.0232371196372023, 11.4896363636362, 12.4123225806453, 11.8946544566543, 17.1182932895996
6/13/2018, 12.13, 12.95, 11.98, 12.94, 0, 13.7629248183888, -0.121977932641344, -0.745220131422066, 0.64892077641602, 0.495372285690717, -0.753722057738733, -0.789636033064662, 0.0359139753259292, 11.8781818181817, 12.4418064516131, 11.6680586080584, 17.1343821238213
6/14/2018, 12.98, 13.07, 11.88, 12.12, 0, 14.4502999003674, -0.0631519054780606, -0.771447710592247, 0.620381959924426, 0.465409095475346, -0.757167855033682, -0.783142397458466, 0.0259745424247839, 12.1905454545453, 12.4156989247314, 11.853487179487, 17.1317184638514
6/15/2018, 12.19, 13.16, 11.93, 11.98, 0, 14.4015653633415, -0.0567155780632138, -0.685704042248389, 0.608450628147141, 0.445558553548205, -0.762406951432473, -0.778995308253267, 0.0165883568207946, 12.2410909090908, 12.3920000000002, 11.8881465201463, 17.1077930845976
6/18/2018, 12.79, 13.74, 12.28, 12.31, 0, 14.0295869537116, 0.120321890277799, -0.939178704978495, 0.604643998170248, 0.475951003488959, -0.731498471956511, -0.769495940993916, 0.0379974690374049, 12.3423636363635, 12.3601290322582, 11.9004175824174, 17.080512231789
6/19/2018, 14.61, 14.68, 13.21, 13.35, 0, 13.1774535303505, 0.269985581857043, -0.775101721942788, 0.653523574930325, 0.537743563495574, -0.615983298897493, -0.738793412574632, 0.122810113677138, 12.7583636363635, 12.4747526881722, 12.0967789987788, 17.0668847888479
6/20/2018, 12.9, 13.02, 12.25, 12.79, 0, 13.4967204377381, -0.159952953483789, -0.74084448018265, 0.654357355337293, 0.53841563078027, -0.563132570160116, -0.703661244091729, 0.140528673931613, 12.7770909090908, 12.5246881720432, 12.1856166056164, 17.0396061227279
6/21/2018, 12.54, 15.18, 12.18, 14.64, 0, 12.2262227922635, 0.403830792251363, -0.398886722941142, 0.590240435038185, 0.512914419020391, -0.367729491289975, -0.636474893531378, 0.268745402241403, 13.4701818181817, 12.735741935484, 12.2905738705737, 17.0391337980047
6/22/2018, 14.6, 14.6, 13.11, 13.77, 0, 12.9043069422513, 0.253166342192073, -0.347937944277023, 0.504534171130755, 0.508200202502869, -0.279846970906929, -0.565149309006488, 0.285302338099559, 13.735818181818, 12.8158709677421, 12.3513162393161, 17.0241292879596
6/25/2018, 15.07, 19.61, 14.56, 17.33, 0, 11.4257179033503, 0.754463756700802, 0.25369193667425, 0.725200893234592, 0.618063520301562, 0.0761845988622021, -0.43688252743275, 0.513067126294952, 15.1785454545453, 13.3055483870969, 12.4489890109888, 17.065471094711
6/26/2018, 16.71, 17.54, 15.1, 15.92, 0, 12.5821172551387, 0.628258908228288, 0.194381537887668, 0.673674151025978, 0.560267758225987, 0.241779878893718, -0.301150046167456, 0.542929925061174, 15.8605454545453, 13.6047956989249, 12.4835531135529, 17.0856919502529
6/27/2018, 16.52, 18.19, 14.76, 17.91, 0, 11.5824646212572, 0.840494639205028, 0.54890061045208, 0.5760321605511, 0.66507384067226, 0.52751088314754, -0.135417860304457, 0.662928743451997, 17.1547272727271, 14.2505806451615, 12.6147887667886, 17.1309274292744
6/28/2018, 17.54, 18.99, 16.4, 16.85, 0, 12.4640857150375, 0.81658891546921, 0.402940967248626, -0.370180223641477, 0.64483486918158, 0.660804280974354, 0.0238265679513051, 0.636977713023049, 17.6476363636362, 14.6600430107529, 12.7261587301586, 17.1588514418478
6/29/2018, 15.73, 16.51, 14.66, 16.09, 0, 13.0807241816944, 0.730199560874443, 0.283579664612814, -0.215693864945798, 0.628144172791247, 0.697079116525567, 0.158477077666157, 0.538602038859409, 17.5919999999999, 14.951612903226, 12.7941660561659, 17.1773666803335
7/2/2018, 17.7, 18.08, 15.54, 15.6, 0, 13.6311159922621, 0.561368639462356, 0.131337519956122, -0.168473785172427, 0.617203148122928, 0.678467331085344, 0.262475128349995, 0.415992202735349, 17.208909090909, 15.1631827956991, 12.8147448107446, 17.1909840098402
7/3/2018, 15.37, 16.45, 14.68, 16.14, 0, 13.0646306694749, 0.0753089801199841, 0.247120408986673, -0.361680483101653, 0.643626888064059, 0.699230549545735, 0.349826212589143, 0.349404336956592, 17.040909090909, 15.4065376344088, 12.8116581196579, 17.2116903102365
7/5/2018, 15.62, 16.22, 14.47, 14.97, 0, 13.9659306650006, 0.198407652080218, -0.0579922246907353, -0.298975718055678, 0.612131150665768, 0.614196255752073, 0.402700221221729, 0.211496034530345, 16.2045454545453, 15.4910322580647, 12.7423516483515, 17.2129840098402
7/6/2018, 14.99, 15.45, 13.34, 13.37, 0, 15.6444639455726, -0.137127221510863, -0.223909781565765, -0.28633529443811, 0.562895560393155, 0.41293923063451, 0.404748023104285, 0.00819120753022506, 15.0665454545454, 15.3185591397851, 12.6657142857141, 17.1943107831079
7/9/2018, 13.42, 13.45, 12.6, 12.69, 0, 15.9935507332301, 0.0459342917203775, -0.158287070763923, -0.314648868219573, 0.557741998082915, 0.196308350777336, 0.363060088638896, -0.166751737861559, 13.588909090909, 15.0513763440862, 12.5911770451769, 17.1710299302994
7/10/2018, 12.52, 13.21, 11.93, 12.64, 0, 15.7603046569981, 0.169123081951144, -0.0766926841187295, -0.0680918915727471, 0.560939261137886, 0.0203575662649929, 0.294519584164115, -0.274162017899122, 12.864909090909, 14.8228172043013, 12.5779218559217, 17.1392078720788
