Date,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Volume,IWM_ATRPercentOfClose20,IWM_SQN25,IWM_SQN50,IWM_SQN100,IWM_SQN200,IWM_MACD,IWM_MACD_Avg,IWM_MACD_Diff,IWM_LinReg10,IWM_LinReg30,IWM_LinReg90,IWM_LinReg270
4/12/2018, 154.43, 155.41, 153.93, 154.76, 14413182, 1.744704344599, -0.160274841050782, -0.114263673382336, 0.615136706300968, 0.561200658627181, -0.370620765185862, -0.634225200553178, 0.263604435367316, 153.849272727265, 151.61412903226, 153.681338217338, 156.862011753451
4/13/2018, 155.29, 155.33, 153.51, 153.95, 19813591, 1.72529991654196, -0.208337063518682, -0.114440159141166, 0.434544136492768, 0.5819947970703, -0.242206746573231, -0.555821509757189, 0.313614763183958, 154.568545454538, 151.343204301078, 153.676993894994, 156.930755227553
4/16/2018, 154.84, 155.82, 154.11, 155.37, 18846929, 1.68423393218802, -0.317515822748032, -0.0504799879328546, 0.476228511712118, 0.550499725682164, -0.0255609286109291, -0.449769393527937, 0.424208464917008, 154.922727272719, 151.386645161293, 153.721372405372, 157.013889845566
4/17/2018, 156.21, 157.49, 155.96, 157.06, 18624191, 1.65029577703967, -0.173641891681937, 0.26747065773975, 0.508238114416207, 0.643395152668247, 0.27928193080237, -0.303959128661876, 0.583241059464245, 155.88981818181, 151.715698924734, 153.803706959707, 157.092478064781
4/18/2018, 157.52, 158.38, 157.16, 157.48, 16974157, 1.60550979174979, -0.0619369611365463, 0.771938954779254, 0.438352799778195, 0.667099442932106, 0.548440502356385, -0.133479202458223, 0.681919704814609, 157.012545454538, 152.187096774196, 153.884131868132, 157.175582889163
4/19/2018, 157.14, 157.54, 155.88, 156.39, 16174535, 1.58893725880504, -0.0951097961439763, 0.554262559969942, 0.38560961564628, 0.581557314016311, 0.666118123917443, 0.0264402628169098, 0.639677861100533, 157.720545454538, 152.597913978497, 153.934925518925, 157.246481344814
4/20/2018, 156.05, 156.72, 155.15, 155.55, 21480629, 1.56810802320343, -0.100584527173786, 0.478611947453247, 0.331773938534956, 0.571258625837715, 0.683716053927782, 0.157895421039084, 0.525820632888698, 157.364363636356, 152.88307526882, 153.948361416361, 157.301084050841
4/23/2018, 155.78, 156.29, 154.57, 155.32, 13268151, 1.54727815386833, -0.209384858611165, 0.858557029677352, 0.346387180180684, 0.666426395788869, 0.671364391640367, 0.260589215159341, 0.410775176481026, 156.681636363629, 153.311333333336, 153.947377289377, 157.352423124232
4/24/2018, 155.9, 156.63, 153.19, 154.43, 24859690, 1.58976287454437, -0.150693951144138, 0.674230266564957, 0.14921135731561, 0.580012242685742, 0.583039136097341, 0.325079199346941, 0.2579599367504, 155.99872727272, 153.668559139787, 153.894136752137, 157.396740194069
4/25/2018, 154.36, 154.8, 152.96, 154.2, 21981372, 1.57219018599282, -0.169661556475981, 0.540501585604814, 0.104259380580015, 0.596534753381173, 0.488846538323202, 0.357832667142193, 0.131013871181009, 155.245090909083, 153.978043010755, 153.848241758242, 157.439399480662
4/26/2018, 154.42, 155.41, 153.94, 154.91, 14862876, 1.53418204341933, -0.188752666727989, 0.570561887574689, 0.13007500217784, 0.605802425133601, 0.466116194901048, 0.379489372693964, 0.0866268222070838, 154.919999999992, 154.355096774196, 153.794275946276, 157.498675140085
4/27/2018, 154.88, 155.37, 153.78, 154.69, 17734290, 1.51093886695187, 0.174735480536774, 0.335678581479409, 0.15515376577795, 0.555023664142969, 0.425445798260881, 0.388680657807347, 0.0367651404535339, 154.34872727272, 154.669634408605, 153.774725274725, 157.554891895586
4/30/2018, 155.02, 155.65, 153.29, 153.32, 15624584, 1.52518116789946, 0.408364985489069, 0.0826753454551191, 0.106998521529823, 0.498595809939295, 0.279445392935827, 0.366833604833043, -0.0873882118972164, 153.54781818181, 154.883397849465, 153.739272283272, 157.578772721061
5/1/2018, 153.01, 154.29, 151.71, 154.07, 24977510, 1.52559705217906, 0.11768886688835, 0.100009604012969, 0.246051566218841, 0.516367030643051, 0.2217021079326, 0.337807305452955, -0.116105197520354, 153.45581818181, 155.119892473121, 153.71021001221, 157.611100177669
5/2/2018, 153.78, 155.78, 153.68, 154.65, 16786819, 1.5117769216797, 0.59973280399984, 0.254905621653554, 0.325257100248193, 0.524359741867196, 0.22020292899353, 0.31428643016107, -0.0940835011675401, 153.811272727265, 155.441569892476, 153.712442002442, 157.639072844062
5/3/2018, 154.11, 154.5, 152.16, 153.81, 20985937, 1.52497552753968, 0.491417706328348, 0.170890824719466, 0.209401540353211, 0.507974631786908, 0.14951037650286, 0.281331219429428, -0.131820842926568, 153.812909090901, 155.727591397852, 153.679025641026, 157.662262949297
5/4/2018, 153.26, 156.5, 152.8, 155.73, 17927916, 1.54966070504292, 0.534135412219222, 0.34752731595732, 0.315325044110252, 0.521363681012646, 0.24558304476227, 0.274181584495996, -0.0285985397337261, 154.450545454538, 156.025440860218, 153.723064713065, 157.711800738008
5/7/2018, 156.19, 157.86, 156.1, 157.05, 16303479, 1.52761686416121, 1.38300100461297, 0.291930152686872, 0.396565687233019, 0.564056343448935, 0.423354131919808, 0.304016093980759, 0.11933803793905, 155.488363636356, 156.255419354841, 153.824942612943, 157.781350826842
5/8/2018, 156.92, 157.83, 156.75, 157.83, 17281248, 1.47827800222196, 1.21218609266428, 0.27192082455911, 0.471124130788517, 0.617640645170007, 0.620031147420235, 0.367219104668654, 0.252812042751581, 156.523272727265, 156.757870967745, 153.95482051282, 157.868651633184
5/9/2018, 158.01, 159.1, 157.38, 158.68, 15758472, 1.45103848144793, 1.06843909556107, 0.534349839011524, 0.465882170120832, 0.639589163486573, 0.834863212015478, 0.460747926138019, 0.374115285877459, 157.620363636356, 157.141139784949, 154.131743589743, 157.95298127648
5/10/2018, 158.9, 160.17, 158.75, 159.53, 15828661, 1.41784145254403, 1.00494150450854, 0.8286485374254, 0.620908629401925, 0.619486709999834, 1.06147108926797, 0.580892558764009, 0.48057853050396, 158.908727272719, 157.575247311831, 154.313973137973, 158.038117534509
5/11/2018, 159.55, 160.13, 159.04, 159.84, 14413632, 1.37843364976309, 1.86972091450258, 0.891261951827495, 0.510480617865138, 0.662448420662207, 1.25164568153969, 0.715043183319144, 0.536602498220541, 160.008181818174, 158.090537634411, 154.536573870574, 158.137334153342
5/14/2018, 160.02, 160.69, 159.05, 159.23, 15028536, 1.36602645763503, 1.68961123165599, 0.637779325013817, 0.350203506283262, 0.677365919683642, 1.33771813210541, 0.839578173076397, 0.498139959029011, 160.341999999992, 158.230086021508, 154.731714285714, 158.225772857729
5/15/2018, 158.71, 159.59, 158.17, 159.26, 17544917, 1.34206186868494, 1.31121609666094, 0.522091095306848, 0.427929497115246, 0.693725626721416, 1.39230232406311, 0.950123003273739, 0.44217932078937, 160.51381818181, 158.443161290325, 154.933489621489, 158.316174388411
5/16/2018, 159.49, 161.32, 159.47, 160.92, 21004449, 1.32581366235661, 1.52862134493929, 0.517301635190908, 0.505877723711512, 0.768469534570587, 1.5516226758925, 1.07042293779749, 0.481199738095011, 161.091999999992, 158.936064516132, 155.211428571428, 158.441922645894
5/17/2018, 161, 162, 160.75, 161.66, 18639701, 1.29241889038169, 1.46898351047719, 0.46173724286451, 0.543303010977281, 0.783274401613296, 1.71779534270021, 1.19989741877804, 0.517897923922177, 161.415818181811, 159.550344086024, 155.522556776557, 158.574358070248
5/18/2018, 161.95, 162.32, 161.55, 161.87, 17579847, 1.24998959614598, 1.73584006977947, 0.508033218695634, 0.572862895073064, 0.855787620303305, 1.84516372447038, 1.32895067991651, 0.516213044553876, 161.767999999992, 159.934107526884, 155.83334065934, 158.720549132158
5/21/2018, 162.37, 163.24, 162.36, 162.94, 15667339, 1.22173208010152, 1.67714986838298, 0.386407377606534, 0.628617784962196, 0.921342537617852, 2.00928238569233, 1.46501702107167, 0.54426536462066, 162.418909090902, 160.391376344089, 156.186175824176, 158.890622386224
5/22/2018, 163.26, 163.33, 161.63, 161.76, 13212023, 1.2216590867653, 1.05044213262481, 0.258599119765692, 0.568201451037974, 0.851574765736639, 2.02083652328, 1.57618092151334, 0.444655601766661, 162.496909090902, 160.808258064519, 156.540608058608, 159.04678529452
5/23/2018, 161.33, 162.28, 161.13, 161.97, 14235681, 1.19457180454033, 1.00350993088608, 0.342408084947009, 0.543870816315434, 0.849657124512827, 2.02361157098224, 1.66566705140712, 0.357944519575123, 162.603090909083, 161.21972043011, 156.915765567765, 159.204042640427
5/24/2018, 161.92, 162.35, 160.62, 162.03, 12785045, 1.18780815541768, 1.31526961317955, 0.414922681377839, 0.627081920648358, 0.869843266372657, 2.00751097791721, 1.73403583670913, 0.273475141208072, 162.720545454538, 161.655505376347, 157.245865689865, 159.346460297937
5/25/2018, 161.75, 162.16, 161.47, 161.74, 11150236, 1.15177153240516, 1.48363871286241, 0.461253912661806, 0.522928264868021, 0.910926384611819, 1.94888503203529, 1.77700567577437, 0.171879356260926, 162.663454545447, 161.953591397852, 157.591863247863, 159.488647806478
5/29/2018, 160.88, 162.23, 160.11, 161.52, 20986902, 1.16129984688367, 1.4888466044831, 0.364042479132468, 0.500173335987446, 1.01769083519886, 1.86319364956907, 1.79424327053331, 0.0689503790357624, 162.30472727272, 162.268172043014, 157.901225885226, 159.62054065874
5/30/2018, 162.36, 164.39, 162.36, 164.08, 25169013, 1.17347936192843, 2.11300792895684, 0.71471755038471, 0.618513657046942, 1.09210831496817, 1.97904007470723, 1.83120263136809, 0.147837443339137, 162.711454545447, 162.980559139788, 158.36462026862, 159.781944786115
5/31/2018, 164.08, 164.38, 162.34, 162.77, 28573727, 1.18644264311579, 1.79279757166265, 0.602523326759961, 0.522814387658188, 0.964377131580475, 1.94274835565929, 1.85351177622633, 0.089236579432959, 162.73472727272, 163.509440860218, 158.785626373626, 159.920526718601
6/1/2018, 163.83, 164.38, 163.28, 163.84, 21108153, 1.16889285625585, 1.84432172679204, 0.61241496757608, 0.568792510089851, 1.05060354674688, 1.97753121559995, 1.87831566410106, 0.0992155514988973, 163.17472727272, 164.067290322584, 159.262305250305, 160.079442394424
6/4/2018, 164.32, 164.71, 163.32, 164.71, 14836035, 1.14677818766627, 2.07042750921729, 1.08674068290392, 0.63036026122319, 1.07863790825287, 2.05164848517626, 1.9129822283161, 0.138666256860162, 163.838363636356, 164.631462365594, 159.752170940171, 160.24484160175
6/5/2018, 164.55, 165.77, 164.34, 165.73, 13283590, 1.12587668814328, 2.75385438843249, 1.58709160304461, 0.685890661690786, 1.23230739682106, 2.1677044828765, 1.96392667922818, 0.203777803648324, 164.913454545447, 165.250623655917, 160.283750915751, 160.422667213339
6/6/2018, 165.71, 166.93, 165.58, 166.93, 16661337, 1.10233011651402, 2.81296093240747, 1.42456362469683, 0.599502757716799, 1.27302863770121, 2.32965485733817, 2.03707231485018, 0.292582542487994, 166.014909090902, 165.8955483871, 160.875543345543, 160.622297389641
6/7/2018, 167.11, 167.23, 165.23, 166.02, 17571873, 1.11318737520902, 2.38990556351618, 1.74872678273638, 0.508487435687446, 1.24376757433566, 2.35739768795816, 2.10113738947177, 0.256260298486383, 166.561999999993, 166.329032258067, 161.402188034188, 160.799062457292
6/8/2018, 166.06, 166.61, 165.76, 166.52, 17569845, 1.07987508786087, 2.78590011396237, 1.80801345921254, 0.661530126309464, 1.2023731255415, 2.39215463288309, 2.15934083815404, 0.232813794729056, 167.072909090902, 166.797032258067, 161.911548229548, 160.975508541752
6/11/2018, 166.64, 167.11, 166.29, 166.77, 15922997, 1.04892822239649, 2.54320639869448, 1.67520804641631, 0.588189457715442, 1.22066881514509, 2.41206785602506, 2.20988624172824, 0.20218161429682, 167.367272727266, 167.207182795702, 162.406771672772, 161.16118491185
6/12/2018, 166.92, 167.94, 166.73, 167.53, 16166725, 1.02807420561457, 2.44928586638937, 2.46330602666444, 0.697657403615828, 1.22883983468699, 2.46080821197936, 2.26007063577846, 0.200737576200891, 167.605818181811, 167.544494623659, 162.938478632479, 161.356116987837
6/13/2018, 167.77, 167.87, 166.62, 166.87, 19853695, 1.0179877035014, 2.06463911785766, 2.1468095056536, 0.53854924259457, 1.18868257476362, 2.41830212947082, 2.29171693451693, 0.126585194953882, 167.800545454538, 167.756387096777, 163.366400488401, 161.511251879186
6/14/2018, 167.49, 167.84, 166.61, 167.76, 19248134, 0.998617236999969, 2.06317726887011, 2.04104489903645, 0.538307801801841, 1.19468812523633, 2.42843779554565, 2.31906110672268, 0.10937668882297, 167.888545454538, 168.037290322583, 163.692339438339, 161.680506218396
6/15/2018, 167.24, 167.87, 166.53, 167.81, 24922582, 0.988329815238418, 1.88592848128763, 1.89170757089786, 0.510751289554962, 1.19515401193524, 2.41269294366072, 2.33778747411028, 0.0749054695504308, 167.935636363629, 168.18395698925, 164.045262515262, 161.852656826569
6/18/2018, 166.97, 168.61, 166.73, 168.6, 18616479, 0.990267170702261, 1.97895298625734, 2.7002319856301, 0.615737473617952, 1.18598227063265, 2.43588210023339, 2.35740639933491, 0.0784757008984802, 168.213090909084, 168.468537634411, 164.422776556777, 162.040655186552
6/19/2018, 167.55, 168.77, 166.54, 168.61, 24605878, 1.00682695410344, 2.16882216676048, 2.67086821581956, 0.612684747079407, 1.1324393362528, 2.42708862347141, 2.37134284416221, 0.0557457793092002, 168.485818181811, 168.759354838713, 164.689206349206, 162.229538882056
6/20/2018, 169.45, 170.2, 168.95, 169.97, 19216897, 0.995605330910231, 2.42067283598289, 2.59743489858356, 0.654199803084, 1.14532645116474, 2.50103004625365, 2.39728028458049, 0.103749761673153, 169.311272727266, 169.200150537637, 165.027665445665, 162.436566625667
6/21/2018, 169.98, 170.08, 167.77, 168.38, 26946202, 1.02335126612467, 1.61789343769948, 2.22138905629745, 0.617003869283689, 1.14699188746412, 2.40362198665284, 2.39854862499496, 0.00507336165787464, 169.239636363629, 169.4175483871, 165.310515262515, 162.618172475058
6/22/2018, 169.01, 169.2, 167.31, 167.82, 34140419, 1.031738123469, 1.3241818842129, 1.97654709058014, 0.679312788639939, 1.11502574847551, 2.25524106261628, 2.36988711251923, -0.114646049902948, 168.945818181811, 169.557978494627, 165.561184371184, 162.788706027061
6/25/2018, 167.24, 167.37, 164.14, 165.08, 37005119, 1.10788088979004, 0.603215219468644, 1.58748706442113, 0.566508555952182, 1.02530361453544, 1.89471195047804, 2.27485208011099, -0.380140129632948, 167.684545454538, 169.317935483874, 165.737247863248, 162.908388683887
6/26/2018, 165.23, 166.66, 164.85, 166.04, 20481682, 1.10090657927134, 0.581723440853997, 1.52723770027008, 0.591316535585665, 1.05327068706934, 1.66723515948109, 2.15332869598501, -0.486093536503915, 166.999090909084, 169.125225806454, 165.981736263736, 163.038830941643
6/27/2018, 166.21, 166.51, 163.31, 163.38, 27511763, 1.16082018607603, 0.291753212512867, 0.875086688907658, 0.625171888690413, 0.89583605306667, 1.25781903936121, 1.97422676466025, -0.716407725299041, 165.343999999993, 168.55307526882, 166.112251526252, 163.147128331284
6/28/2018, 163.23, 164.22, 162.26, 163.88, 26759106, 1.1592144367894, 0.339331667017245, 0.883097091640467, 1.09812479791156, 0.879123152836794, 0.962603343662011, 1.7719020804606, -0.809298736798591, 164.229999999993, 168.128451612906, 166.229267399267, 163.267455514555
6/29/2018, 164.31, 165.05, 163.61, 163.77, 24146597, 1.14595749408313, 0.310662681933661, 1.03210691238723, 0.974805694488195, 0.858476594372584, 0.711564227730577, 1.5598345099146, -0.84827028218402, 163.299636363629, 167.720107526884, 166.336385836386, 163.377747164139
7/2/2018, 162.76, 164.96, 162.48, 164.9, 24283647, 1.15639651828802, 0.541692816675105, 1.30287590177948, 1.03361325152542, 0.901982634175458, 0.596914615787369, 1.36725053108915, -0.770335915301782, 163.137999999993, 167.455526881723, 166.479118437118, 163.501691130245
7/3/2018, 164.75, 165.7, 164.7, 164.96, 13561340, 1.12848749134584, 0.589279556100942, 1.34535858585823, 1.41027220867444, 0.881091365355482, 0.505073300267384, 1.1948150849248, -0.689741784657414, 163.200909090902, 167.250344086024, 166.659023199023, 163.625345906793
7/5/2018, 165.86, 166.87, 164.83, 166.84, 18640546, 1.12111922646721, 0.489705642214668, 1.70125353495925, 1.4312690752271, 0.904957069900841, 0.577333542520734, 1.07131877644399, -0.493985233923252, 164.384363636357, 167.192000000003, 166.935506715507, 163.788642066421
7/6/2018, 166.97, 168.44, 166.52, 168.25, 19606588, 1.11319557299614, 0.964586980917055, 1.90085392851102, 1.42155328397403, 0.951177650268002, 0.739847025283098, 1.00502442621181, -0.26517740092871, 165.907636363629, 167.293784946239, 167.215387057387, 163.975990159902
7/9/2018, 169.01, 169.33, 168.39, 169.31, 16565172, 1.08280903312722, 0.957859408249267, 1.9317811747664, 1.46425302614727, 0.967949682444353, 0.943299502942693, 0.992679441557985, -0.0493799386152916, 167.692181818175, 167.4935483871, 167.476698412698, 164.175066830669
7/10/2018, 169.58, 169.87, 167.57, 168.54, 18790701, 1.10160126693267, 0.671678260702464, 1.85205944531807, 1.23901908119789, 0.947325499843901, 1.03052523896724, 1.00024860103984, 0.0302766379274066, 168.581454545447, 167.52931182796, 167.681572649573, 164.36584228509
